name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"7,320,858,744","6,443,893,440","4,236,418,715","5,149,180,965","4,467,854,669","2,928,798,507","2,844,408,098","3,475,569,330","2,673,637,196","2,142,430,262","1,898,680,843","1,976,896,742","892,929,207","731,475,593","679,443,964","496,936,153","150,545,492","241,989,195","234,351,591"
EnterpriseValue,,,,,,,,,"2,375,308,433",,,,,,,,,,
PeRatio,"29.713","22.043","7.238","8.867","19.755","9.275","16.759","21.362","35.969","45.437","28.617","37.835","33.921","66.55","87.179",,,,"1.462"
ForwardPeRatio,"19.194","17.361","9.823","10.256","16.103","9.506","9.425","17.301","17.857","15.106","16.921","25.189","21.459","13.624","18.939",,,,
PegRatio,"1.128",,"1.343","1.638","2.385",,"0.71","1.358","0.912","1.652","0.324","0.501","0.454","0.681","1.083",,,,
PsRatio,"3.128","2.776","1.484","1.914","2.32","1.541","1.769","2.505","2.176","2.036","2.67","2.906","1.53","1.434","2.061","1.509","0.839","0.685","0.833"
PbRatio,"4.642","4.435","2.963","4.215","4.602","3.83","4.258","7.4","5.925","4.466","3.7","4.448","2.084","1.853","2.26","1.865","0.732","1.399","8.299"
EnterprisesValueRevenueRatio,"1.259",,,,,,,,"1.649",,,,,,,,,,
