name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"4,392,997,085","5,720,443,125","4,784,496,036","9,404,772,160","11,594,112,000","4,036,055,520","2,588,661,200","1,384,596,133","751,622,021","445,135,500","220,962,560"
EnterpriseValue,"4,456,578,085","5,815,777,125","4,997,685,036","9,816,829,160","11,470,081,000","3,936,911,520","2,515,858,200","1,367,236,133","738,959,021","432,262,500","186,099,560"
PeRatio,,,,,,,,,,,"1.002"
ForwardPeRatio,"27.701","36.496","43.103","120.482","212.766","76.336","63.694","128.205",,,
PegRatio,"1.592","1.727","1.734",,"14.179","3.813",,,,,
PsRatio,"4.741","6.394","6.32","16.315","27.488","12.727","10.416","7.136","4.771","3.572","2.205"
PbRatio,"8.164","11.682","17.893","54.976","44.187","22.678","20.242","37.303","29.374","16.771","4.589"
EnterprisesValueRevenueRatio,"4.895","6.388","6.417","16.104","26.374","12.003","9.764","6.828","4.559","3.354","1.805"
EnterprisesValueEBITDARatio,"-419.64","-547.625","-180.285","-1,113.019","788.918","138.356","122.141","443.332","898.977","-31.64","-6.873"
