name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,396,256,000","1,502,726,000","1,653,137,236","2,629,069,189","2,573,498,123","3,546,584,944","2,641,560,572","3,464,332,023","3,725,706,301","1,866,687,035"
EnterpriseValue,"8,671,856,000","8,929,226,000","8,811,037,236","9,309,669,189","9,421,398,123","9,630,384,944","8,746,260,572","9,271,432,023","9,265,906,301","3,962,587,035"
PeRatio,,"10.055",,"14.074",,,,,,"29.118"
ForwardPeRatio,,,,"42.017","14.306","47.17",,,,"119.048"
PsRatio,"0.316","0.348","0.349","0.576","0.581","0.92","0.694","0.958","0.789","1.569"
PbRatio,"0.79","0.805","0.875","0.886","0.927","1.173","0.845","0.939","0.854","8.718"
EnterprisesValueRevenueRatio,"1.922","1.979","1.832","1.935","2.503","2.49","2.36","2.583","3.402","3.255"
EnterprisesValueEBITDARatio,"5.603","5.77","6.554","7.929","15.186","8.913","12.698","17.683","11.53","8.492"
