name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"7,873,583,688","9,057,705,615","5,103,437,618","7,871,976,548","10,949,470,874","9,785,552,328","4,427,721,826","8,121,559,935","2,644,360,217","2,546,396,158","1,268,284,973","1,595,117,198","1,187,628,806","1,688,696,068","1,193,405,901","455,075,918","340,804,960","735,091,364","478,627,472","310,522,900","251,130,465","331,979,615","169,835,500","165,733,015","118,172,775","229,718,930","40,612,594","47,646,750","51,110,703"
EnterpriseValue,"7,382,318,688","8,589,414,615","4,439,476,618","7,083,035,548","10,276,804,874","9,188,498,328","3,934,113,826","7,756,126,935","2,358,494,217","2,184,849,158","999,927,973","1,346,841,198","943,689,806","1,350,744,454","1,120,244,504","391,203,837","263,352,760","651,433,707","431,543,239","271,186,253","210,443,421","305,106,590","149,280,785","161,639,750","112,053,136","223,882,418","38,812,594","47,546,750","50,510,703"
PeRatio,"39.205","44.376","27.01","40.95","103.049","74.394","61.559","84.632","66.235","259.238","15","73.106","122",,,,,,,,,,,,,,,,
ForwardPeRatio,"32.363","38.023","26.81","32.468","56.497","52.91","33.784","57.804","53.192","42.919","21.882","31.546","31.949","48.781",,,,,,,,,,,,,,,
PegRatio,"1.08","1.266","0.894","1.081","1.88","1.761",,,,,"0.73","1.05","1.065","1.503",,,,,,,,,,,,,,,
PsRatio,"13.733","15.5","8.631","14.236","27.86","25.905","14.964","27.199","14.503","13.587","7.053","12.782","14.429","28.747","37.697","28.561","30.66","61.721","40.708","31.659","35.84","50.352","69.455","132.279","236.463","395.587","101.505","426.367","490.2"
PbRatio,"5.44","6.553","4.259","7.596","12.448","12.441","6.555","13.058","5.327","5.64","2.884","4.365","3.391","5.037","20.781","7.632","4.443","8.24","8.46","5.743","4.243","8.534","5.045","4.351","4.328","24.375","15.62","9.343","15.972"
EnterprisesValueRevenueRatio,"12.807","14.901","7.2","12.796","23.963","22.678","15.901","23.109","11.859","11.436","5.234","9.185","11.336","22.039","36.675","24.781","23.779","57.619","36.199","26.723","30.034","46.276","60.074","129.012","227.401","430.928","105.242","507.951","505.107"
EnterprisesValueEBITDARatio,"28.329","32.961","14.349","26.272","52.78","47.668","45.06","44.26","25.873","44.596","13.173","23.911","33.345","135.986","-71.113","-23.198","-16.042","-37.843","-29.711","-19.067","-14.891","-22.218","-84.066","-15.338","-12.695","-42.056","-13.127","-7.829","-29.712"
