name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,959,197,544","1,796,692,755","1,011,379,881","3,720,243,856"
EnterpriseValue,"3,256,497,544","2,134,892,755","1,278,979,881","3,485,543,856"
ForwardPeRatio,"24.691",,,
PsRatio,"0.54","0.349","0.15","0.601"
PbRatio,"6.951","3.846","1.6","3.629"
EnterprisesValueRevenueRatio,"0.609","0.436","0.196","0.577"
EnterprisesValueEBITDARatio,"-3.491","-9.539","-2.556","-8.134"
