name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"30,238,700,000","29,023,710,000","40,209,087,000","29,205,150,000","6,039,420,000","9,920,540,000","10,120,460,000","21,755,700,000","23,912,812,000","13,376,000,000","25,034,890,000","25,119,220,000","21,128,240,000","25,041,800,000","33,877,065,000","32,832,450,000","29,010,965,000","39,494,088,730","29,785,465,320","27,731,424,260","18,833,738,280","13,518,513,400","7,195,146,300","5,956,622,050","7,843,058,860","2,830,130,460","1,486,066,400","1,244,281,500","769,052,250","563,856,000","402,430,750","429,866,250","310,995,000","77,150,375","99,808,500","116,208,000","40,774,000"
EnterpriseValue,"35,813,700,000","34,714,710,000","45,734,087,000","33,632,150,000","8,874,420,000","13,084,540,000","13,066,460,000","29,377,700,000","32,881,812,000","23,489,000,000","33,685,890,000","30,867,220,000","25,792,240,000","27,449,800,000","36,641,065,000","40,767,450,000","34,472,965,000","45,686,088,730","35,867,465,320","31,998,424,260","23,987,738,280","20,487,513,400","14,466,146,300","12,353,622,050","9,868,048,860","4,451,530,460","1,872,166,400","1,242,881,500","767,652,250","649,756,000","486,130,750","490,266,250","359,895,000","103,950,375","121,708,500","111,908,000","51,074,000"
PeRatio,"8.154","7.717","6.461","25.171",,"10.388",,"13.754",,,"11.293",,,"12.576","14.841",,,"12.756","9.369","11.392","8.886","7.158","143.438","113.676","8.3","22.518",,"17.742","22.862","48.113","19.837","21.046","16.667",,"383.333",,
ForwardPeRatio,"8.41","7.067","6.485","8.636","27.248","14.306",,"18.832","33.784","119.048","12.516","10.788","10.299","9.017","13.351","12.166",,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.395",,"0.477","1.728","4.181",,,,,"443.557","0.247","0.213",,"0.809","1.435","2.241",,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.004","1.895","2.108","2.839","1.16","1.125","0.797","1.689","2.11","0.801","1.531","2.427","2.213","2.585","3.793","4.09","1.918","3.521","2.689","2.998","2.114","1.69","1.659","1.634","3.038","2.861","4.004","4.267","4.893","5.277","3.528","4.115","3.321","2.707","3.372","4.209","2.564"
PbRatio,"2.507","2.494","3.694","3.273","1.998","1.516","1.137","3.049","4.09","1.158","1.129","1.219","0.993","1.186","1.76","2.109","1.701","1.795","1.73","1.989","1.377","1.223","1.547","1.828","2.648","1.398","2.841","2.289","1.628","2.62","1.96","2.486","2.029","1.489","1.434","1.696","1.411"
EnterprisesValueRevenueRatio,"2.347","2.275","2.386","2.755","1.838","2.104","1.469","4.519","3.191","1.787","1.722","2.969","2.715","2.398","3.686","5.342","2.488","4.021","3.672","3.191","2.64","2.787","3.352","4.313","3.814","3.483","2.651","2.749","2.99","5.735","4.823","4.962","5.239","3.647","4.112","4.255","2.791"
EnterprisesValueEBITDARatio,"4.746","4.6","4.411","6.178","-5.796","7.94","5.314","21.211","36.617","-1.533","4.29","9.244","8.937","3.99","6.285","-18.744","-54.893","6.129","5.632","4.695","4.027","4.464","6.02","6.065","5.142","5.422","4.849","4.041","4.463","9.177","7.969","8.467","9.181","-8.058","9.583","13.322","8.512"
