name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,122,409,540","1,013,394,673","1,172,994,835","1,147,939,132","919,500,847","1,309,087,031","1,375,180,290","1,439,919,350","1,270,674,464","879,509,904","740,419,896","990,642,784","633,277,037","630,950,237","681,110,402","658,211,251","805,697,310","829,093,970"
EnterpriseValue,"901,909,540","950,094,673","1,221,694,835","1,069,839,132","738,100,847","1,185,887,031","1,192,180,290","1,390,519,350","1,218,574,464","915,309,904","783,413,896","1,002,819,784","604,616,037","556,116,237","693,285,402","598,639,251","784,804,310","679,390,970"
PeRatio,"9.969","8.934","21.783","9.447","11.456","9.056","9.495","13.875","13.289","9.13","8.805","7.309","6.107","14.589","11.576","8.522","7.971","7.63"
ForwardPeRatio,"11.99","11.416",,"18.382","16.103","14.706","15.267",,,,,"15.773","16.639","29.586","14.265","11.601",,
PegRatio,,,,,,,,,,,,"1.576","1.665","2.954","1.901","1.739",,
PsRatio,"1.383","1.256","1.734","1.72","1.366","1.701","1.698","1.85","1.692","1.164","0.977","1.449","1.127","1.596","1.746","1.426","2.049","2.135"
PbRatio,"1.107","1.088","1.275","0.965","0.788","1.128","1.387","1.578","1.497","1.211","1.135","1.78","1.174","1.179","1.39","1.321","1.812","2.185"
EnterprisesValueRevenueRatio,"1.06","1.117","1.712","1.522","1.038","1.419","1.489","1.74","1.563","1.217","1.013","1.386","1.044","1.198","1.668","1.207","1.978","1.58"
