name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"3,014,131,023","3,116,617,491","3,544,938,428","3,090,084,004","2,949,714,850","3,615,908,385","2,991,237,696","2,901,092,605","2,748,393,000","2,613,328,884","2,654,450,700","1,678,440,894","1,292,697,277","1,297,929,682","1,044,499,800","936,809,352","843,427,096","1,149,644,500","1,260,874,951","1,112,134,928","1,000,392,820"
EnterpriseValue,"5,798,351,023","5,765,550,491","6,101,980,428","5,560,058,004","5,253,184,850","5,807,430,385","5,023,182,696","4,981,905,605","4,786,961,000","4,631,864,884","4,019,067,700","2,857,564,894","2,494,057,277","2,348,373,682","2,142,187,800","1,956,651,352","1,732,182,096","1,983,239,500","2,001,938,951","1,829,261,928","1,820,280,820"
PeRatio,"15.276","16.907","19.456","15.491","18.279","17.438","16.603","18.201","16.926","17.444","20.135","12.893","13.056","16.049","13.472","12.881","13.26","20.486","22.679","20.713",
ForwardPeRatio,"13.812","13.793","16.75",,"16.556","19.92","16.978","17.391","17.036",,"11.136","8.772","10.965","14.749","12.87",,"13.175",,,,
PegRatio,"2.94","2.997","4.191",,,,,,"3.405",,"2.228","1.755","2.192","2.187","1.907",,"1.505",,,,
PsRatio,"2.088","2.036","2.329","2.19","2.431","2.939","2.41","2.242","2.205","2.098","1.822","1.477","1.202","1.152","0.939","0.828","0.711","0.908","1.11","5.573","4.969"
PbRatio,"1.082","1.137","1.397","1.375","1.436","1.804","1.574","1.708","1.667","1.721","2.454","1.671","1.384","1.549","1.273","1.19","1.105","1.397","1.7","1.555","1.41"
EnterprisesValueRevenueRatio,"4.077","4.054","4.129","4.052","4.383","4.617","4.214","3.816","3.807","3.814","3.336","2.475","2.33","2.102","1.929","1.713","1.374","1.653","1.767","1.569","8.838"
EnterprisesValueEBITDARatio,"11.008","10.945","12.778","11.795","12.487","12.9","11.295","11.467","11.652","11.078","12.882","9.8","8.672","8.685","8.216","7.969","6.744","8.817","10.28","7.759","55.914"
