name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"269,483,720,552","213,097,477,242","131,227,643,270","267,461,134,181","239,486,754,480","141,984,667,416","116,859,980,473","83,067,067,714","53,128,153,847","48,947,827,527","20,638,655,444","21,945,509,558","5,146,815,792","3,638,008,465","9,273,788,439","2,944,013,621","1,759,399,467","1,727,981,797","1,774,318,293","1,481,690,080","650,185,868","1,129,243,167","227,335,294"
EnterpriseValue,"276,889,095,552","219,530,399,242","139,002,027,270","275,427,617,181","247,141,496,480","149,975,395,416","122,129,032,473","86,209,381,714","54,158,863,847","48,738,185,527","19,871,836,444","21,310,522,558","4,798,737,792","3,506,895,465","9,159,607,439","2,861,753,621","1,501,268,467","1,342,839,797","1,599,925,293","1,307,297,080","475,792,868","994,512,167","125,416,294"
PeRatio,"51.763","48.591","26.399","54.323","87.355","103.708","95.593","191.96","334.595","303.28","90.854","309.387","319.273","15.748","59.358","27.823","22.644","27.443","23.944","193.286","37.364","546.889",
ForwardPeRatio,"36.101","30.675","27.027","46.512","60.976","61.728","64.516","87.719","153.846","434.783","64.935","86.957","119.048","125","45.249",,,,,,,,
PegRatio,"1.915","1.951","2.198","1.475","2.289","2.234","1.525","1.496","2.547","15.939","1.401","0.818",,"5.783","1.837",,,,,,,,
PsRatio,"8.3","6.712","4.238","9.578","10.289","7.743","8.096","7.844","6.635","7.725","4.049","5.349","1.511","1.281","4.412","1.927","1.376","1.522","1.936","2.754","1.576","12.633","1.016"
PbRatio,"13.089","9.531","6.397","17.464","23.176","20.693","23.327","25.003","21.052","22.585","11.965","18.222","6.912","9.884","31.961","14.783","5.068","4.012","4.585","8.293","4.16","12.337","2.766"
EnterprisesValueRevenueRatio,"8.211","6.51","4.397","9.274","9.887","7.441","7.732","7.373","6.133","7.189","3.61","4.871","1.33","1.094","4.235","1.713","1.1","1.114","1.605","1.916","0.95","3.653","0.821"
EnterprisesValueEBITDARatio,"12.874","10.207","6.836","14.462","15.936","12.49","13.186","12.128","10.15","12.65","6.24","8.716","2.738","2.876","14.631","12.09","3.991","4.248","7.222","11.885","4.424","17.931","7.936"
