name,ttm,04/30/2024,04/30/2023,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002,04/30/2001,04/30/2000,04/30/1999,04/30/1998,04/30/1997,04/30/1996,04/30/1995,04/30/1994,04/30/1993
MarketCap,"2,727,280,164","2,284,684,470","2,648,863,880","3,003,828,940","3,111,569,820","1,753,911,160","2,080,740,480","2,205,919,680","4,321,491,660","4,295,508,150","4,849,418,490","4,231,375,500","4,006,381,500","3,747,172,800","4,265,036,546","3,945,046,520","2,495,326,827","4,184,609,400","5,030,009,400","4,520,507,580","6,968,167,265","5,042,051,749","2,734,293,600","3,140,562,500","2,071,844,811","1,621,023,232","1,213,517,536","979,822,080","727,601,442","535,218,384","409,649,500","409,155,729","224,255,207"
EnterpriseValue,"3,381,900,164","3,055,666,470","3,241,535,880","3,536,067,940","3,736,308,820","2,415,157,160","2,747,080,480","3,273,087,680","5,414,281,660","5,442,557,150","5,232,371,490","4,626,805,500","4,308,932,500","4,023,391,800","4,401,997,546","4,129,455,520","2,884,261,827","4,531,479,400","4,968,242,400","4,637,565,580","7,058,164,265","5,246,460,749","2,516,845,600","2,989,325,500","1,985,044,811","1,534,223,232","1,136,917,536","951,422,080","721,501,442","514,218,384","424,449,500","437,555,729","232,355,207"
PeRatio,"18.284","12.547","13.623","17.994",,"36.56","26.313","9.023","24.049","19.795","21.942","19.951","19.07","17.755","18.463","17.955","12.107","20.237","23.881","23.609","39.339","33.945","23.624","32.929","27.167","26.887","24.204","23.935","22.336","23.093","22.143","29.808","20.239"
ForwardPeRatio,"12.723","10.482","11.574","13.812","15.674","11.377","13.736","11.521","18.248","15.873","18.622","16.556","16.26","15.974","16.807",,"11.737",,,,,,,,,,,,,,,,
PegRatio,,,,,"1.438","2.737","14.926","2.839","1.198","1.479","2.205","1.538","1.479","1.556","1.173",,"0.939",,,,,,,,,,,,,,,,
PsRatio,"0.425","0.37","0.416","0.471","0.543","0.307","0.367","0.396","0.762","0.788","1.084","1.057","1.104","1.069","1.239","1.177","0.783","1.516","1.775","1.78","3.007","2.576","1.659","2.221","1.799","1.631","1.375","1.255","1.098","1.135","0.938","1.194","0.787"
PbRatio,"2.832","2.35","2.369","2.854","3.329","1.194","1.416","1.508","3.099","3.153","3.334","2.905","2.966","2.725","2.709","2.737","2.103","4.165","3.647","3.843","7.28","6.289","4.315","6.106","5.072","5.204","4.576","4.659","4.472","5.088","6.087","8.992","4.223"
EnterprisesValueRevenueRatio,"0.516","0.465","0.507","0.551","0.663","0.428","0.496","0.594","0.967","1.002","1.209","1.178","1.194","1.138","1.316","1.276","0.932","1.511","1.775","1.821","3.027","2.664","1.519","2.112","1.717","1.537","1.294","1.223","1.091","0.884","0.819","1.018","0.678"
EnterprisesValueEBITDARatio,"9.853","7.952","8.909","10.954","12.327","11.767","12.168","8.989","13.836","11.324","12.646","11.325","10.737","9.999","10.439","10.216","7.587","11.755","13.755","13.754","22.055","20.029","13.127","18.616","14.916","15.16","13.144","13.069","12.703","10.849","10.8","14.883","10.562"
