name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"3,463,626,840","2,435,839,255","2,829,399,481","2,194,171,900","977,664,500","574,531,620","312,708,600","472,190,791","717,667,827"
EnterpriseValue,"3,644,981,840","2,617,572,255","2,942,644,481","2,181,801,900","945,917,500","558,367,620","282,804,600","422,304,791","670,024,827"
PeRatio,,,,,,,,,"1,191.544"
ForwardPeRatio,"149.254","95.238","96.154","526.316",,,,,"151.515"
PsRatio,"11.078","7.605","11.761","12.139","6.591","3.822","2.684","3.452","6.554"
PbRatio,"101.48","70.28","1,382.523","24.577","8.934","5.603","3.113","3.767","8.577"
EnterprisesValueRevenueRatio,"11.852","8.511","11.414","11.466","6.809","3.653","2.306","3.37","5.967"
EnterprisesValueEBITDARatio,"-135.86","-97.565","-199.474","-49.004","-22.505","-34.497","-9.578","-33.62","223.565"
