name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"852,341,975","865,732,416","752,131,475","722,308,357","650,194,349","622,624,660","487,728,640","807,143,037","844,204,460","663,187,098","621,985,094","317,384,152",
EnterpriseValue,"1,757,824,975","1,782,240,416","1,667,665,475","1,696,417,357","1,349,877,349","1,265,604,660","1,024,266,640","1,263,234,037","1,350,135,460","1,097,997,098","855,116,094","627,998,152",
PeRatio,"21.371","21.509","13.132","38.898","6.221","29.59","29.5","2,375","83.967",,"802.878","9.991",
PsRatio,"0.195","0.194","0.153","0.237","0.331","0.285","0.198","0.392","0.46","0.292","0.287","0.244",
PbRatio,"283.453","38.976","13.172","11.736","5.415","6.783","4.172","4.778","3.567","3.011","4.391","78.636",
EnterprisesValueRevenueRatio,"0.401","0.406","0.336","0.474","0.699","0.589","0.419","0.603","0.722","0.493","0.321","0.324","0.243"
EnterprisesValueEBITDARatio,"10.588","10.735","9.415","14.813","7.303","12.8","10.048","13.985","15.442","14.711","20.172","12.194","17.638"
