name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020
MarketCap,"3,398,801,373","1,253,352,536","2,743,543,051","3,105,355,466","37,224,247,062","16,641,059,359"
EnterpriseValue,"4,731,101,373","2,771,452,536","4,262,343,051","3,904,955,466","35,994,947,062","15,706,059,359"
PeRatio,,,,,"147.643",
ForwardPeRatio,,,,,"169.492",
PsRatio,"1.227","0.452","0.928","0.747","11.159","11.303"
PbRatio,,,,"1.771","18.674","10.968"
EnterprisesValueRevenueRatio,"1.758","1.027","1.503","1.017","9.749","10.89"
EnterprisesValueEBITDARatio,,,"-4.112","-1.489","144.791","-599.468"
