name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"927,930,001","492,023,089","849,397,069","1,157,116,130","588,332,642"
EnterpriseValue,"910,652,611","482,088,989","798,091,787","1,122,294,524","584,474,450"
PsRatio,"85.861","92.611","51.186","41.956","45.866"
PbRatio,"27.72","18.231","12.845","25.844","55.37"
EnterprisesValueRevenueRatio,"11.903","10.878","14.049","6.232","4.798"
EnterprisesValueEBITDARatio,"-2.834","-1.582","-2.626","-13.434","-14.376"
