name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,262,401,311","1,451,997,822","1,364,247,886","1,985,655,100","3,329,885,700"
EnterpriseValue,"1,333,285,311","1,580,270,822","1,602,943,886","2,223,535,100","3,592,673,700"
PeRatio,"407.333","128.182",,"17.364","50.3"
ForwardPeRatio,,"21.277","10.929","13.158","25.575"
PsRatio,"0.89","0.991","0.881","1.078","2.261"
PbRatio,"1.891","2.234","2.665","3.698","8.57"
EnterprisesValueRevenueRatio,"0.913","1.082","1.166","1.168","2.11"
EnterprisesValueEBITDARatio,"20.627","24.448","-2,346.916","12.539","18.302"
