name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020
MarketCap,"20,095,948,314","19,871,345,186","22,036,713,750","46,135,552,555","108,603,290,918","21,266,935,794"
EnterpriseValue,"13,206,416,314","13,456,241,186","16,971,577,750","40,814,990,555","106,801,731,918","20,511,392,794"
PeRatio,"31.565","85.013","32.751","41.032","258.382","1,399.743"
ForwardPeRatio,"13.089","14.144","20.367","33.784","117.647","222.222"
PegRatio,"5.036","6.484",,"1.694","1.631","3.15"
PsRatio,"4.453","4.386","5.271","12.001","56.342","39.015"
PbRatio,"2.506","2.653","3.829","9.022","72.818","27.529"
EnterprisesValueRevenueRatio,"2.917","2.972","3.863","9.955","40.282","32.942"
EnterprisesValueEBITDARatio,"20.972","21.368","51.782","36.711","155.076","703.771"
