name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"2,854,115,031","3,631,406,449","8,712,073,863","14,957,759,858","10,687,768,437","11,088,197,120","11,409,551,600","7,366,895,906","12,456,301,060","11,022,840,214","11,626,512,671","8,061,931,200","5,309,260,050","5,044,405,928","5,560,104,627","3,830,671,826","3,186,361,504","3,590,703,527","3,746,281,560","4,702,285,080","3,159,146,362","3,005,575,993","1,746,568,194","1,625,610,933"
EnterpriseValue,"6,196,519,031","7,309,494,449","12,145,345,863","17,541,480,858","12,666,333,437","13,259,328,120","11,484,943,600","8,047,951,906","13,379,812,060","12,211,191,214","13,272,578,671","8,099,687,200","5,316,237,050","5,578,863,928","5,802,719,627","3,934,924,826","3,762,141,504","4,265,270,527","4,219,909,560","5,060,032,080","3,593,009,362","3,470,173,993","2,468,205,194","2,597,978,933"
PeRatio,"60.481","17.741","18.85","24.329","22.894","25.832","21.051","20.899","27.725","22.101","25.567","20.014","13.86","14.597","16.747","14.304","13.46","16.662","16.387","20.995","17.57","24.226","23.51","84.322"
ForwardPeRatio,"30.864","17.637","11.299","18.975","16.475","17.762",,"16.529","21.93","15.949","18.45","16.475","12.563","12.346","14.347",,,,,,,,,
PegRatio,"0.638",,"0.932","1.235","1.053","1.065",,"1.736","1.648","1.175","1.174","1.317","1.107","0.826","1.295",,,,,,,,,
PsRatio,"0.255","0.322","0.817","1.439","1.11","1.19","1.228","0.784","1.312","1.115","1.296","1.27","0.864","0.908","0.973","0.711","0.624","0.821","0.842","1.156","0.876","0.871","0.538","0.576"
PbRatio,"1.099","1.372","3.208","4.679","2.84","3.209","3.118","2.281","4.368","4.568","6.038","5.492","4.385","6.519","5.349","2.987","2.964","3.507","3.782","5.15","4.374","4.761","3.729","5.633"
EnterprisesValueRevenueRatio,"0.554","0.647","1.096","1.6","1.285","1.367","1.207","0.854","1.406","1.228","1.472","1.263","0.857","0.913","0.979","0.727","0.732","0.881","0.925","1.219","0.953","0.993","0.751","1.032"
EnterprisesValueEBITDARatio,"13.048","11.196","12.832","15.442","13.657","15.298","13.411","9.425","12.775","10.691","12.462","9.1","6.273","6.889","7.754","6.494","6.696","7.564","7.762","9.847","8.265","8.579","7.088","12.95"
