name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,932,417,839","1,931,591,369","852,449,920","1,770,127,842","2,332,833,264"
PeRatio,,,"8.861","4.348","27.147"
ForwardPeRatio,"48.077","62.893","909.091","9.634","10.672"
PegRatio,,"2.111",,,
PsRatio,"7.676","8.338","3.057","0.13","0.182"
PbRatio,"3.092","3.157","1.548","2.512","7.055"
