name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"19,273,460,236","17,934,581,889","13,077,705,401","12,424,455,923","10,430,944,809","9,006,191,685","8,500,744,433","13,753,816,328","7,217,286,864","7,073,460,554","8,118,342,834","8,137,630,901","5,305,386,568","2,680,094,338","2,880,154,579","1,644,880,178","1,069,522,116","1,243,600,389","2,048,128,197","1,876,160,498","2,167,542,699"
EnterpriseValue,"21,486,460,236","20,292,581,889","16,592,705,401","14,442,455,923","13,267,944,809","11,323,191,685","10,379,744,433","16,424,985,328","10,666,033,864","6,589,895,554","8,068,842,834","8,184,326,901","5,154,196,568","2,685,698,338","3,014,337,579","1,914,688,178","1,489,602,116","1,730,100,389","2,005,164,197","2,020,001,498","2,422,235,699"
PeRatio,"40.627","14.953","4.997","8.468","36.267","19.272","5.161","23.058","17.888","10.059","12.304","15.335","13.791","8.472","13.015","31.163",,"10.79","8.067","9.234","15.321"
ForwardPeRatio,"18.797","14.025","9.311","7.386","31.949","15.456","8.532","15.873","14.347","10.309","10.395","11.933","13.423","11.312","15.848","29.586",,,,,
PegRatio,,,,,,,,,,,"1.732","1.99","2.238","1.885","2.266","4.23",,,,,
PsRatio,"1.541","1.381","0.826","1.22","1.41","1.099","0.993","1.78","1.686","1.565","1.931","2.261","1.489","0.761","0.909","0.708","0.288","0.389","0.788","0.794","0.931"
PbRatio,"1.882","1.669","1.358","1.702","1.753","1.546","1.517","3.388","2.088","2.193","2.865","3.593","2.834","1.548","1.914","1.28","0.863","0.967","1.747","2.035","2.817"
EnterprisesValueRevenueRatio,"1.712","1.617","1.051","1.226","1.768","1.395","1.202","2.043","2.101","1.477","1.827","2.177","1.443","0.742","0.95","0.823","0.403","0.542","0.807","0.827","1.22"
EnterprisesValueEBITDARatio,"10.951","10.343","3.97","3.911","10.648","8.048","4.94","8.922","10.508","5.297","6.068","7.32","6.67","4.6","5.892","8.082","16.954","6.159","5.008","4.492","7.422"
