name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"1,087,077,359","1,194,076,297","1,121,112,759","1,524,241,510","1,220,887,750","1,099,589,920","725,774,000","1,083,884,918","731,498,303","735,375,040","1,145,253,600","1,279,468,820","710,108,420","520,881,097","563,057,950","406,446,600","165,917,685","222,562,560","287,040,600","392,994,850","527,107,480","332,245,300","8,152,245","1,861,894","2,373,073","27,865,125"
EnterpriseValue,"4,246,744,359","4,163,540,297","3,664,297,759","4,162,222,510","4,303,005,750","4,342,255,920","4,082,592,000","4,044,135,918","3,422,269,303","3,676,599,040","3,820,559,600","2,975,992,820","1,398,634,420","854,405,097","937,416,950","701,133,600","5,549,685","97,873,560","189,814,600","331,992,850","406,241,480","246,135,300","-8,724,755","23,899,894","60,527,073","76,165,125"
PeRatio,"6.773",,"3.802","6.286","5.67","6.383","7.912","11.926","11.987","10.575","12.098","17.635","10.072","9.366","12.026","12.701","9","15.125","12","14.106","24.02","17.159","1.31",,,
ForwardPeRatio,"7.169","6.506","6.743","7.008","4.568","5.553",,"10.582",,"4.824","10.091","11.211","8.375","7.321","10.373",,,,,,,,,,,
PegRatio,"0.169",,,,"0.19","0.463",,,,,"0.531","0.59","0.441","0.425","0.648",,,,,,,,,,,
PsRatio,"0.894","1.056","0.865","1.197","0.84","0.794","0.545","0.97","0.686","0.688","1.192","1.892","1.423","1.217","1.543","1.324","0.663","0.891","1.22","1.961","3.129","2.682","0.2","0.039","0.062","0.823"
PbRatio,"1.161","0.996","0.937","1.09","1.086","1.194","0.933","1.901","1.261","1.17","1.888","2.352","1.75","1.473","1.86","1.672","0.847","1.298","2.013","3.538","5.49","4.655","0.417",,"0.153","0.844"
EnterprisesValueRevenueRatio,"3.473","3.405","2.62","2.578","2.866","3.107","2.997","3.407","3.325","3.254","3.662","3.848","2.512","1.904","2.573","2.216","0.022","0.385","0.744","1.497","2.276","2.095","-0.097","0.5","1.656","2.701"
EnterprisesValueEBITDARatio,"89.068","87.323","7.385","6.342","8.042","9.439","9.384","10.774","12.311","12.021","11.697","14.648","8.772","6.968","9.74","9.671","0.118","1.725","2.47","3.79","5.372","5.349","-0.284","4.682","-3.096","84.628"
