name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,03/31/1990,03/31/1989,03/31/1988
MarketCap,"1,702,976,616","1,758,924,465","1,835,879,397","1,767,454,221","1,786,231,927","1,982,856,811","1,371,099,465","3,025,297,646","2,907,070,147","2,920,261,029","2,440,016,607","1,595,796,669","1,336,789,370","1,410,901,888","1,297,948,390","997,677,575","899,111,632","1,210,861,278","1,009,784,823","906,268,177","695,530,270","636,825,782","444,624,499","1,144,175,620","464,753,612","376,168,659","584,567,814","178,708,753","105,884,704","191,266,030","75,602,732","32,828,117","51,463,737","135,269,600","28,287,215","270,973,028","280,007,871","219,784,416"
EnterpriseValue,"2,707,143,616","2,588,213,465","2,734,163,397","2,670,067,221","2,799,401,927","3,114,574,811","2,165,262,465","3,658,934,646","3,423,256,147","3,273,185,029","2,683,982,607","1,860,855,669","1,484,674,370","1,618,324,888","1,476,766,390","1,093,289,575","967,287,632","1,224,665,278","1,097,066,823","982,359,177","831,245,270","805,235,782","554,472,499","971,798,620","321,640,612","546,868,659","861,167,814","581,108,753","537,384,704","581,566,030","492,202,732","422,828,117","511,663,737","604,869,600","459,787,215","247,673,028","256,707,871","227,384,416"
PeRatio,"9.31","10.162","13.178","8.567","25.326","19.339","19.651","71.317","38.761","45.076","23.931",,"42.486","18.193","24.394","41.176","17.025","17.752","29.053","22.861","166.499",,,"57.487","2.617","1.942","28.698",,,,"1.418",,,,"0.568","9.952","9.256","6.555"
ForwardPeRatio,"8.711","9.728","10.881","9.183","14.389","24.814","14.306","33.898","33.445","29.499","33.333","15.848","27.624",,,"15.873","16.26",,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,"2.268",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.163","1.211","1.303","0.705","0.919","1.032","0.766","1.657","1.651","1.672","1.48","1.456","1.2","1.246","1.241","1.215","1.714","2.213","3.033","2.787","2.227","1.852","1.373","2.067","0.709","0.917","1.92","0.597","0.305","1.57","0.143","0.053","0.067","0.109","0.026","0.489","0.558","0.378"
PbRatio,,,,,,,,,,,,,,,,,"26.755","12.006","10.419",,,,"19.941","10.093","52.825",,,,,,,,,,,"3.277","3.386","2.821"
EnterprisesValueRevenueRatio,"1.901","1.817","1.897","2.187","2.278","2.782","1.158","2.024","2.024","1.975","1.687","1.723","1.355","1.428","1.389","1.364","1.711","2.205","2.167","2.053","2.572","2.411","1.786","3.281","0.603","1.19","2.379","1.925","1.543","1.721","1.416","0.628","0.711","0.517","0.418","0.432","0.512","0.427"
EnterprisesValueEBITDARatio,"7.437","7.11","8.079","7.876","8.749","11.107","7.166","13","11.733","12.884","9.832","8.539","7.839","6.866","8.184","10.177","5.793","9.032","9.764","9.804","20.29","22.05","-341.634","23.521","6.098","6.992","13.188","17.771","109.67","34.01","23.438","10.067","118.992","-18.785","12.164","4.256","4.816","3.662"
