name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"15,998,162,611","16,632,106,058","17,716,302,890","24,351,480,720","16,353,770,700","13,986,318,000","8,783,370,470","7,361,400,490","5,594,560,471","4,001,809,350","2,936,723,580","1,541,009,600","1,186,926,950","792,821,074","663,335,340","371,951,750","257,759,600","388,235,820","589,793,360","565,576,800","741,566,000","735,658,749","662,319,270","654,834,549","589,851,618","562,241,218","601,892,574","596,103,606","530,920,500","261,930,125","212,805,000","107,185,750"
EnterpriseValue,"23,746,262,611","24,078,606,058","24,145,002,890","28,725,065,720","19,401,859,700","17,096,731,000","11,602,128,470","10,181,510,490","8,581,855,471","6,489,573,350","4,071,546,580","2,944,301,600","2,610,953,950","2,144,545,074","1,913,054,340","1,619,716,750","1,477,396,600","1,550,495,820","1,748,937,360","1,665,620,800","1,767,422,000","1,583,928,749","1,390,028,270","1,238,445,549","1,021,647,618","1,003,359,218","983,410,574","858,169,606","706,684,500","371,230,125","275,805,000","153,585,750"
PeRatio,"70.595","73.84","69.417","63.244","94.969","94.403","79.461","128.861","39.901","124.6","67.933","170.56","221.611","1,217.667",,,,,,,,"51.6","49.419","19.201","17.179","19.16","22.754","26.232","25.556","22.543","28.125","402.5"
ForwardPeRatio,"62.893","59.524","57.471","83.333",,,,,,,,"72.993","43.478","97.087",,,,,,,,,,,,,,,,,,
PegRatio,"19.42","15.115",,,,,,,,,,"14.776","8.778","48.707",,,"-6.512",,,,,,,,,,,,,,,
PsRatio,"5.007","5.31","6.153","11.156","11.032","10.852","7.565","7.422","6.187","5.884","5.323","3.639","3.317","2.958","2.426","1.423","0.998","1.602","2.55","2.688","3.671","3.754","4.007","4.231","4.038","4.146","4.924","6.066","6.473","6.072","8.03","8.385"
PbRatio,"2.259","2.149","2.262","3.636","3.752","3.996","2.78","2.742","2.403","3.442","3.256","3.84","6.166",,,,,"18.446","5.437","3.418","3.502","2.252","2.073","1.987","1.748","1.662","1.768","1.824","1.764","1.542","1.219","1.153"
EnterprisesValueRevenueRatio,"7.469","7.574","8.228","12.708","13.976","13.719","10.49","10.59","10.521","9.851","8.667","7.188","7.962","7.684","7.431","6.312","5.81","6.571","7.678","7.858","8.641","8.14","8.708","8.231","7.156","7.707","8.34","8.917","9.654","8.231","8.539","10.666"
EnterprisesValueEBITDARatio,"30.775","31.206","21.837","26.099","29.54","26.541","21.416","21.444","22.834","14.337","16.761","14.221","15.44","15.129","14.571","12.883","12.368","12.76","14.994","14.851","4.745","4.443","4.889","26.368","24.511","15.478","10.942","17.648","19.176","4.796","4.89","6.071"
