name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"1,270,267,002","570,193,065","883,863,626","10,850,596,334","7,912,051,435","128,762,615","707,389,104","465,493,544","341,769,909","2,265,058,535","1,416,272,929","1,068,315,136","279,612,837","144,864,442","269,818,889","266,698,143","130,730,657","206,293,100","253,343,428","210,727,209","128,945,583","208,309,920","64,927,304","328,454,142","187,884,680","85,314,375","23,509,878","60,060,000","36,652,518"
EnterpriseValue,"594,044,002","141,200,065","41,376,626","9,340,687,334","7,848,658,435","379,041,615","899,111,104","610,334,544","357,514,909","1,975,410,535","1,239,787,929","924,492,136","236,706,837","125,600,442","238,542,889","224,234,143","119,738,657","182,553,100","200,931,428","239,996,209","148,233,583","222,841,920","103,326,304","342,746,142","175,636,680","84,714,375","22,509,878","56,260,000","34,152,518"
ForwardPeRatio,"7.479","1.589",,"2.908","7.174",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.339","0.729","0.429","8.549","26.215","5.447","16.84","13.336","21.56","57.508","39.631","47.032","11.278","15.944","742.234","700.235","121.099","134.48","45.198","23.482","15.611","17.676","4.327","13.648","70.116","68.021","34.409","116.674","348.368"
PbRatio,,,,"23.52","74.333",,,,"6.865","6.172","5.413","4.933","3.485","2.701","4.569","3.582","2.874","3.271","2.555","10.588","3.874","5.795","8.043","11.947","15.079","30.469","7.837","9.24","7.187"
EnterprisesValueRevenueRatio,"0.701","0.239","0.022","7.76","38.332","23.73","23.309","23.328","22.618","53.215","37.934","55.25","10.722","14.122","695.46","689.951","112.536","120.656","36.016","33.379","17.946","18.909","6.886","14.242","74.171","70.595","32.157","112.52","341.525"
EnterprisesValueEBITDARatio,,"-0.29","-0.068","-5.557","-19.709","-3.301","-5.469","-3.817","-1.383","-13.107","-15.82","-18.788","-8.829","-7.248","-6.859","-5.845","-3.578","-6.201","-9.686","-94.973","-6.923","-14.988","-5.06","-59.443","-14.458","-20.17","-4.594","-12.502","-6.568"
