name,ttm,07/31/2024,07/31/2023,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018
MarketCap,"607,449,826","627,785,056","631,744,369","686,701,861","232,044,760","197,502,609","225,924,063","212,584,325"
PeRatio,"21.182","38.839",,"14.461","51.031","7.859",,
PsRatio,"22.574","49.151",,"21.495","48.151","7.764",,
PbRatio,"0.856","0.881","0.847","0.759","3.712","0.822","0.995","0.88"
EnterprisesValueRevenueRatio,"22.575","46.427",,"21.495","47.847","7.764",,
