name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
MarketCap,"1,985,307,894","2,365,305,004","4,467,088,666","4,270,413,456","3,626,585,296","2,250,808,315","2,633,385,799","2,266,104,108","1,432,934,472","1,535,825,213","1,258,528,156","920,702,400"
EnterpriseValue,"2,210,701,894","2,480,053,004","4,655,418,666","4,177,128,456","3,530,993,296","2,290,302,315","2,573,827,799","2,161,272,108","1,305,907,472","1,408,798,213","1,145,615,156","885,795,400"
PeRatio,"18.163","15.453",,,,,,,,,,
ForwardPeRatio,"9.699",,,,,,,,,,,
PegRatio,"0.97",,,,,,,,,,,
PsRatio,"1.672","1.948",,,,,,,,,,
PbRatio,"2.693","2.808",,,,,,,,,,
EnterprisesValueRevenueRatio,"1.689","1.906",,,,,,,,,,
EnterprisesValueEBITDARatio,"8.562","9.962",,,,,,,,,,
