name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"733,964,806","827,595,028","1,079,896,622","1,931,751,758","2,356,274,242","3,052,536,784","2,490,931,839","3,850,928,227","3,022,656,938","3,082,216,132","2,613,078,523","3,579,214,375","1,025,575,291","917,228,284","657,409,184","321,712,062","251,453,446","716,600,687","901,960,636","786,330,789","784,410,192","1,285,462,726","995,201,627","797,553,935","847,739,872","1,179,201,188","1,888,240,323","1,823,636,112","903,838,000","599,437,500"
EnterpriseValue,"4,419,964,806","4,525,595,028","4,920,896,622","13,615,751,758","14,428,274,242","14,367,536,784","5,370,213,839","7,304,361,227","7,124,421,938","6,853,832,132","6,301,620,523","5,825,118,375","3,276,089,291","2,059,433,284","1,877,093,184","1,661,801,062","1,611,079,446","2,039,969,687","2,277,162,636","2,250,127,789","2,413,567,192","2,989,224,726","2,541,879,627","2,451,155,935","2,609,581,872","3,154,401,188","4,412,140,323","2,965,036,112","2,189,738,000","896,237,500"
PeRatio,"4.112","7.665","0.438","41.297",,"15.952","4.613","14.447","17.461","15.065","22.8","26.08","7.09","10.602","8.611",,"4.306","35.696","65.625","34.491","230.25","107",,,,,,,"866.667","4.688"
ForwardPeRatio,"16.978","20.367","4.861","22.573","3.671","11.038","14.881","12.048","15.291","10.299","13.55","13.908","9.259","8.636","10.352",,,,,,,,,,,,,,,
PegRatio,"0.887",,,,,,,,,,"4.515","4.633","3.087","2.879","3.452",,,,,,,,,,,,,,,
PsRatio,"0.24","0.266","0.251","0.32","0.446","0.897","0.911","1.325","1.248","1.405","1.513","2.515","0.967","1.224","0.891","0.491","0.378","0.995","1.292","1.116","1.115","1.74","1.353","1.127","1.206","1.605","2.541","3.619","2.568","5.575"
PbRatio,"2.575","1.281","1.53",,,"2.042","1.534","3.372","5.829","6.465","6.973","8.761",,,,,"1.146","2.835","3.377","3.404","3.463","5.614","4.713","1.033","0.931","1.21","2.314","3.357","3.809","6.516"
EnterprisesValueRevenueRatio,"1.41","1.444","1.253","2.22","2.428","3.389","1.758","2.771","2.717","3.089","3.188","4.273","3.086","2.691","2.445","2.531","2.135","2.841","3.224","3.29","3.421","4.362","3.703","3.58","3.44","4.3","7.066","6.59","5.785","4.349"
EnterprisesValueEBITDARatio,"-72.458","-74.19","1.08","4.45","-19.471","9.63","6.089","7.254","8.223","9.931","8.799","14.214","7.647","7.385","6.534","-66.828","-7.36","6.288","7.139","7.179","7.379","9.014","6.916","7.629","6.287","7.572","11.88","10.869","10.393","7.136"
