name,ttm,07/31/2023,07/31/2022,07/31/2021
MarketCap,"1,042,144,236","1,450,679,154","2,112,477,512","2,512,959,445"
EnterpriseValue,"1,326,548,236","1,658,245,154","2,334,787,512","2,773,100,445"
PeRatio,"15.842","25.673","35.269","59.194"
ForwardPeRatio,"14.327","17.452","25.707","43.103"
PsRatio,"2.628","3.812","5.79","7.904"
PbRatio,"1.068","1.573","2.458","3.188"
EnterprisesValueRevenueRatio,"3.342","4.115","6.268","8.238"
EnterprisesValueEBITDARatio,"9.659","12.379","20.67","24.773"
