name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
MarketCap,"3,305,488,004","3,299,502,593","2,871,039,212","3,119,597,788","3,657,441,356","4,379,139,104","2,938,491,581","3,345,418,638","1,593,645,195","1,318,638,637","1,793,257,420","1,013,937,794","805,794,819","445,737,118"
EnterpriseValue,"5,678,306,004","5,615,724,593","5,291,692,212","5,275,346,788","6,045,391,356","6,952,819,104","6,270,737,581","6,320,057,638","2,761,407,195","2,626,293,637","3,056,550,420","1,474,133,794","1,364,181,819","773,500,118"
PeRatio,"238",,,,"24.814","426.8","6.754","21.09","25.705","17.591","46.015","51.255","41.769",
ForwardPeRatio,,,"8.453",,,,,,,,"30.303","28.249","27.174","18.051"
PegRatio,,,,,,,,,,,"6.056","5.646","5.43","3.609"
PsRatio,"5.134","5.082","4.816","4.959","5.896","6.059","4.529","4.833","6.021","5.338","7.827","7.851","7.857",
PbRatio,"1.179","1.15","0.895","0.937","1.087","1.334","0.874","0.993","1.573","1.245","2.702","2.396","2.638","1.352"
EnterprisesValueRevenueRatio,"8.769","8.673","8.469","9.262","10.1","10.507","10.059","15.48","10.599","10.995","16.655","10.937","13.223","9.184"
EnterprisesValueEBITDARatio,"18.211","18.01","24.398","31.739","14.522","18.269","10.104","17.491","13.497","12.974","22.278","13.718","16.219","11.089"
