name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,210,554,676","1,120,562,796","713,605,603","1,037,185,000"
EnterpriseValue,"1,117,654,676","1,047,362,796","645,205,603","1,022,185,000"
PeRatio,,"736",,
ForwardPeRatio,"52.356","58.824",,
PsRatio,"2.012","1.846","1.437","2.59"
PbRatio,"3.299","3.077","2.263","19.644"
EnterprisesValueRevenueRatio,"1.865","1.747","1.197","2.693"
EnterprisesValueEBITDARatio,"20.211","18.94","33.087","-109.912"
