name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"830,330,595","721,156,821","1,163,216,586","277,483,680","158,982,878","268,905,064","2,785,537,042","1,861,007,196","1,847,260,144"
EnterpriseValue,"923,573,595","910,412,821","1,614,973,586","616,778,680","611,831,878","685,873,064","3,164,290,042","2,276,409,196","1,847,260,144"
PeRatio,"9.63","1.475",,,,"2.5",,,
ForwardPeRatio,,,,,,,"12.27","181.818",
PsRatio,"0.511","0.267","0.698","0.231","0.085","0.128","1.695","0.82",
PbRatio,"1.081","1.214","6.791","0.759","0.29","0.311","3.525","1.809",
EnterprisesValueRevenueRatio,"0.56","0.35","0.908","0.539","0.379","0.306","1.827","1.444","1.403"
EnterprisesValueEBITDARatio,"3.513","1.255","47.861","-8.924","-2.579","3.473","22.301","-8.97","22.58"
