name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"6,086,111,512","2,597,104,111","2,838,949,628","4,968,280,969","6,875,895,562","7,454,361,797","12,591,727,370","11,699,617,551","8,490,404,893","10,752,029,568","12,866,798,142","12,277,465,691","9,337,577,820","19,088,425,215","13,854,025,728","3,060,799,017","4,714,365,405","1,870,484,407","1,132,862,947","1,380,584,035","887,866,764","345,010,904","408,099,999","443,653,171","609,195,400"
EnterpriseValue,"7,507,798,503","4,086,917,636","5,079,538,338","7,278,824,535","9,546,575,149","9,876,762,456","14,663,759,960","13,497,450,263","10,020,935,041","12,442,090,856","14,440,401,977","13,851,344,511","10,943,605,917","20,423,356,437","15,038,787,993","2,153,236,486","5,587,595,443","2,058,303,665","1,212,427,591","1,377,872,038","914,826,763","329,614,918","305,099,911","231,787,132","393,896,520"
PeRatio,"12.625","14.038","17.958","129.333","23.959","26.407","25.617","22.739","24.063","22.245","26.082","24.252","19.692","19.106","16.341","18.141","28.155","14.529","7.066","8.844","10.383","6.579","7.136","14.402","18.245"
ForwardPeRatio,"11.062","14.124","24.039","20.534","27.322","21.787",,,,,"17.668","18.083","17.036","17.986","15.244",,,,,,,,,,
PegRatio,,,,,,,,,,,"0.86","0.88","1.063",,"3.81",,,,,,,,,,
PsRatio,"0.244","0.101","0.15","0.316","0.309","0.32","0.53","0.467","0.455","0.419","0.508","0.455","0.365","0.76","0.384","0.247","0.25","0.925","0.492","0.766","0.643","0.488","0.415","0.508","0.643"
PbRatio,"2.249","1.277","1.634","5.902","6.13","6.721","9.732","9.713","9.178","8.204","10.446","9.02","6.925","6.264","2.869","1.524","1.825","2.029","1.427","2.29","1.896","1.025","1.186","0.953","1.122"
EnterprisesValueRevenueRatio,"0.06","0.028","0.046","0.098","0.115","0.109","0.185","0.176","0.132","0.184","0.237","0.257","0.225","0.481","0.417","0.076","0.28","0.43","0.258","0.288","0.23","0.11","0.134","0.118","0.17"
EnterprisesValueEBITDARatio,"1.181","0.909","1.848","2.845","2.994","2.856","3.582","3.348","2.37","3.554","4.711","5.381","4.784","9.942","9.25","1.642","6.206","3.981","2.216","1.87","1.843","0.677","0.722","0.752","0.986"
