name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"6,952,319,763","6,334,505,625","5,249,366,027","4,633,752,400","3,983,327,920","2,426,705,190","2,039,733,360","1,135,986,720","1,125,669,363","1,162,503,100","1,002,814,490","978,942,510","589,670,850","516,641,422","517,669,050","317,267,540","344,055,211","294,571,872"
EnterpriseValue,"8,296,763,763","7,739,482,625","6,403,042,027","5,605,742,400","4,906,939,920","3,680,465,190","2,240,072,360","1,382,449,720","1,248,359,363","1,187,756,100","961,142,490","1,141,562,510","751,244,850","665,392,422","588,087,050","387,878,540","363,280,211","306,409,872"
PeRatio,"33.614","25.855","25.229","24.767","26.809","23.148","27.126","24.396","25.826","21.45","26.741","69.172","14.676","10.746","12.953","9.916","12.586","12.308"
ForwardPeRatio,"22.779","21.552","20.408","21.413","20.833","20.08","18.051","13.87","13.717","15.385","17.699","14.728","9.588","11.737","12.531",,"10.616",
PegRatio,"1.52","1.437","1.361","1.428","1.389","1.338","1.203","0.925","0.914","1.025","1.179","0.982","0.639","0.838","0.836",,"0.707",
PsRatio,"1.886","1.803","1.848","1.861","1.738","1.119","1.051","0.65","0.729","0.919","1.029","1.12","0.722","0.713","0.81","0.593","0.739","0.612"
PbRatio,"4.66","4.351","4.463","4.732","5.209","3.536","3.63","2.376","2.586","2.818","4.099","2.875","1.798","1.949","2.268","1.692","2.205","2.272"
EnterprisesValueRevenueRatio,"2.225","2.075","2.116","2.134","2.042","1.807","1.277","0.865","0.754","0.885","0.936","1.262","0.913","0.878","0.905","0.716","0.774","0.745"
EnterprisesValueEBITDARatio,"23.488","21.91","17.768","17.472","17.429","20.125","16.997","15.879","9.483","9.733","9.616","12.356","7.022","5.825","6.355","5.351","6.14","7.012"
