name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"9,784,087,896","7,204,276,825","6,369,575,186","20,722,175,483"
EnterpriseValue,"9,037,928,896","6,446,032,825","5,548,178,186","19,734,772,483"
ForwardPeRatio,"82.645","126.582",,
PegRatio,"0.663",,,
PsRatio,"10.321","9.429","11.383","59.593"
PbRatio,"10.472","9.238","8.21","21.338"
EnterprisesValueRevenueRatio,"9.871","8.801","10.328","58.342"
EnterprisesValueEBITDARatio,,"-14.99","-12.192","-58.737"
