name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"6,266,169,000","5,690,108,000","5,779,439,268","4,100,609,000","3,066,120,000","2,617,950,000","2,095,992,000"
EnterpriseValue,"6,643,365,000","6,077,043,000","6,325,024,268","4,723,303,000","4,029,967,000","3,165,903,000","2,765,521,000"
PeRatio,"20.885","19.344","46.758","19.066",,"33.118","19.035"
ForwardPeRatio,"15.552","13.106","18.692",,"31.447","32.154",
PegRatio,"1.34","0.581","0.512",,,,
PsRatio,"1.744","1.552","1.658","1.408","1.249","2.189","1.788"
PbRatio,"3.737","3.305","3.364","2.374","1.917","2.52","2.178"
EnterprisesValueRevenueRatio,"1.768","1.617","1.662","1.536","2.121","2.799","2.27"
EnterprisesValueEBITDARatio,"9.3","8.507","13.071","10.689","-8.114","14.494","10.113"
