name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"3,333,627,204","3,512,829,367","2,254,668,659","3,064,836,675","2,499,564,205","1,178,191,180","799,050,687","1,197,098,093","1,412,513,694","1,394,350,100","1,697,445,476","1,771,101,000","2,129,557,372","1,352,718,295","2,023,428,754","2,666,011,119","2,242,422,949","2,674,626,338","3,978,786,664","5,036,679,653","4,872,346,650","2,842,946,828","2,280,131,940","2,206,391,622","1,846,378,424","2,101,380,203","2,089,571,838","2,766,227,279","1,984,481,476","1,679,155,498","1,656,166,640","1,545,561,322","1,156,314,177","923,528,522","847,204,355"
EnterpriseValue,"3,880,452,204","4,043,337,367","2,661,719,659","3,309,387,675","2,668,570,205","1,276,347,180","824,030,687","1,262,542,093","1,477,715,694","1,483,607,100","1,873,858,476","1,786,102,000","1,999,639,372","1,216,903,295","1,894,252,754","2,541,712,119","2,176,510,949","3,191,542,338","4,610,545,664","5,340,202,653","5,198,640,650","3,167,719,828","2,526,642,940","2,498,691,622","1,995,936,424","2,107,443,203","2,085,371,838","2,607,627,279","1,962,581,476","1,657,255,498","1,669,166,640","1,557,461,322","1,172,814,177","921,128,522","835,304,355"
PeRatio,"42.94","37.849","30.195","49.104","73.19","63.968","12.425","56.406","126.667",,"4.069",,"329.714",,,,,"236.733","75.451","47.007","57.838","38.051","16.216","33.434","25","27.628","83.706","79.386","21.595","22.917","35.456","58.19","74.265","33.611","20.556"
ForwardPeRatio,,,,,,,,,,,,"60.976","69.93",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"8.556","9.637","7.841","13.245","18.016","11.872","7.363","13.655","14.455","17.319","2.357","14.754","15.277","8.308","20.336","19.101","8.25","6.967","4.963","4.898","5.196","3.798","3.782","2.703","2.208","2.878","5.552","8.138","4.598","2.331","2.44","2.098","1.957","1.593","1.391"
PbRatio,"4.88","5.186","3.665","5.287","4.673","2.298","1.541","2.16","2.123","2.059","1.74","3.174","3.856","1.545","2.319","2.979","2.268","5.568","8.852","9.811","9.835","5.834","4.749","4.259","1.96","2.233","2.366","3.051","1.658","1.679","1.795","1.711","1.387","1.121","1.055"
EnterprisesValueRevenueRatio,"9.968","10.387","10.549","12.395","16.621","10.043","7.472","12.621","15.256","14.283","2.67","13.608","14.345","8.376","19.03","18.384","8.431","8.59","8.782","7.441","6.204","4.666","4.033","4.407","2.266","2.808","5.317","8.781","5.21","4.949","2.434","2.631","1.981","1.582","1.369"
EnterprisesValueEBITDARatio,"22.9","23.861","19.588","24.923","30.969","21.716","15.937","20.238","33.988","75.112","3.478","114.376","103.325","-3.324","-57.095","-13.529","-55.018","50.348","42.948","25.721","29.717","18.467","19.294","23.459","9.193","14.588","21.15","34.966","11.497","21.835","13.153","16.377","13.995","11.557","8.086"
