name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"6,740,668,866","7,113,464,334","4,628,837,329","5,125,917,733","3,853,556,894","1,932,122,478","1,428,941,731","836,929,708","1,190,887,300","1,174,191,618","925,829,542","1,050,815,501","552,071,527","313,286,201","187,223,237"
EnterpriseValue,"6,479,257,866","6,889,146,334","4,409,989,329","4,894,523,733","3,613,406,894","1,750,454,478","1,239,539,731","673,076,708","1,065,636,300","1,051,290,618","785,007,542","970,002,501","511,720,527","272,935,201","146,872,237"
PeRatio,"103.585","115.381","91.085","115.732","94.426","62.977","205.95","101.229","199.686","351.05","435.615","932.857","414.111","519","63.2"
ForwardPeRatio,,,,,"70.423","40.161","41.494","46.729","59.524","76.336","73.529","119.048","86.207","56.818","47.847"
PegRatio,"4.709",,,,"4.686","2.677","2.075","2.596",,,"2.942","4.736","3.437","2.269","1.915"
PsRatio,"12.725","14.071","11.008","14.341","12.993","7.314","5.901","3.961","6.49","7.874","7.842","10.376","6.724","6.077","4.108"
PbRatio,"10.099","11.348","9.147","10.894","9.757","5.599","4.601","2.918","4.876","5.468","4.608","7.38","4.095","6.91","4.303"
EnterprisesValueRevenueRatio,"12.068","12.831","9.781","12.704","11.558","6.271","4.993","3.058","5.517","6.632","6.135","9.292","6.637","4.708","3.293"
EnterprisesValueEBITDARatio,"57.853","61.513","44.379","61.182","52.503","31.917","31.447","30.928","60.134","63.35","60.604","98.748","78.848","73.153","32.047"
