name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,778,067,255","3,224,565,161","3,016,923,323","4,030,346,060","724,460,000"
EnterpriseValue,"4,669,331,255","5,139,232,161","4,994,046,323","5,601,817,060","2,164,920,000"
PeRatio,"17.831","17.22","22.831","41.367","29.524"
PsRatio,"6.56","7.388","7.41","10.656","8.53"
PbRatio,"0.911","1.035","1.062","1.579","1.301"
EnterprisesValueRevenueRatio,"10.543","11.604","12.255","14.631","6.731"
EnterprisesValueEBITDARatio,"11.594","12.76","13.712","18.222","8.138"
