name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"7,728,095,510","5,089,234,079","4,664,291,572","4,434,245,011"
EnterpriseValue,"10,342,738,510","6,492,830,079","5,967,928,572","5,704,468,011"
PeRatio,"80.182","93.522","90.239","86.183"
ForwardPeRatio,"28.169","25.51","32.363","33.898"
PsRatio,"6.097","3.49","5.611","3.211"
PbRatio,"12.212","9.396","10.542","14.18"
EnterprisesValueRevenueRatio,"4.337","3.28","3.576","4.13"
