name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
MarketCap,"40,192,790,156","39,209,732,178","40,639,176,643","35,960,829,618","30,952,397,783","47,948,696,263","34,792,109,742","40,354,639,102","46,232,264,114","33,260,020,050","89,914,974,477","37,104,374,736","36,590,171,496","22,744,240,506"
EnterpriseValue,"72,225,790,156","70,130,732,178","71,897,176,643","68,682,829,618","65,037,397,783","84,224,696,263","68,938,109,742","78,087,639,102","87,337,264,114","77,714,020,050","127,385,974,477","72,299,374,736","70,325,171,496","39,424,740,506"
PeRatio,"17.085","16.183","16.288","20.597","273.4","23.522",,"32.268",,"33.156","35.258","34.286","39.146","60.123"
ForwardPeRatio,"13.495","13.298","15.015","15.152","15.152","19.96","14.793","25.84","28.736","19.841","18.484","30.488","19.418","27.1"
PegRatio,"1.711","2.124","18.993","0.4","2.268","0.966","0.092","2.247","2.596","5.903","0.642","0.5",,"2.712"
PsRatio,"2.638","2.489","2.149","2.347","2.593","3.507","2.43","2.994","3.47","2.029","2.699","2.813","4.797","3.165"
PbRatio,"1.326","1.294","1.321","1.177","0.981","1.426","1.039","1.137","1.335","0.937","7.167","2.797","2.613","7.457"
EnterprisesValueRevenueRatio,"4.71","4.574","3.745","4.135","5.559","6.376","4.874","5.698","6.688","5.396","7.851","5.139","7.052","4.963"
EnterprisesValueEBITDARatio,"11.112","10.789","11.561","10.29","11.499","13.28","11.016","13.456","14.238","11.387","18.839","12.689","17.498","15.676"
