name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015
MarketCap,"8,414,944,577","6,509,478,660","5,157,524,300","4,477,203,200","6,432,568,473","4,693,629,060","3,892,883,640","3,078,961,500","2,753,632,500","1,241,858,531","1,137,235,179"
EnterpriseValue,"9,227,970,577","7,110,036,660","5,945,578,300","4,838,667,200","7,224,830,473","5,830,170,060","3,562,626,640","2,853,883,500","2,587,934,500","1,116,744,531","1,029,381,179"
PeRatio,"89.083","222.294",,,"2,785","82.575","58.811","68.405","110.119","113.421","92.7"
ForwardPeRatio,"26.667","27.248","33.445","35.842","48.077","40.323","47.393","59.524","72.464","46.948",
PegRatio,"1.067","1.089","1.857","1.75","2.349","1.347",,"1.805","2.409","1.562",
PsRatio,"7.466","6.71","6.163","5.902","8.291","10.726","14.513","14.396","16.472","10.855","14.19"
PbRatio,"3.961","3.274","2.739","2.392","4.757","4.612","8.522","9.207","10.902","6.273","8.101"
EnterprisesValueRevenueRatio,"8.022","7.322","7.153","6.526","9.677","14.34","13.103","13.218","15.456","9.646","12.844"
EnterprisesValueEBITDARatio,"27.465","27.656","48.516","35.303","45.312","55.208","40.562","42.627","49.956","37.067","65.763"
