name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"1,176,448,698","1,153,479,980","933,669,324","808,484,265","884,887,657","1,290,083,455","796,806,632","834,650,639","691,085,137","247,198,114","469,946,424","382,871,975","235,609,268","604,563,242","1,683,471,069","1,999,659,492","1,609,486,777","2,272,958,509","2,383,657,782","3,308,361,626","4,101,496,240","4,032,842,994","1,841,194,360","1,532,247,440","795,227,259","302,287,752","214,530,000"
EnterpriseValue,"600,351,698","586,851,980","447,026,324","380,461,265","578,443,657","1,075,270,455","608,441,632","690,830,639","547,265,137","40,508,114","182,282,424","95,207,975","11,384,268","156,657,242","1,236,324,069","1,517,949,492","1,103,033,777","1,904,884,509","1,953,481,782","2,984,513,626","3,775,903,240","3,976,882,994","1,840,489,360","1,582,494,440","774,850,259","307,487,752","213,630,000"
PeRatio,"8.22","8.167","9.145","7.52","7.259","23.278",,,"4.349",,,,,"3.902","10.105","13.875","23.299","24.891","25.813","15.189","23.392","33.824","28.169","40.329","32.371","27.809","100"
ForwardPeRatio,"8.453","8.361","9.785","6.835","7.429","12.69",,,,,,,,"9.042","7.485",,"10.834",,,,,,,,,,
PegRatio,"0.564","0.558","0.653","0.456","0.495",,,,,,,,,,"1.054",,"1.084",,,,,,,,,,
PsRatio,"1.712","1.623","1.413","1.195","1.341","2.149","1.371","1.384","0.931","0.354","0.478","0.304","0.158","0.303","0.793","1.099","0.948","1.417","1.222","1.767","2.43","3.404","2.532","2.94","2.883","1.53","1.414"
PbRatio,"1.398","1.39","1.322","1.253","1.696","3.21","2.346","2.46","1.947","1.271","1.537","0.78","0.385","0.62","1.802","2.17","1.698","2.565","2.519","3.441","4.165","5.393","4.538","5.001","4.226","2.659","2.536"
EnterprisesValueRevenueRatio,"0.846","0.827","0.643","0.549","0.842","1.713","1.047","1.158","0.777","0.048","0.199","0.094","0.011","0.092","0.597","0.828","0.664","1.09","1.082","1.609","2.564","3.376","2.388","2.99","2.382","1.418","1.481"
EnterprisesValueEBITDARatio,"2.867","2.802","2.895","2.282","3.575","10.507","7.207","13.628","-68.11","-0.59","-2.199","-1.009","0.865","1.578","3.93","5.09","5.333","9.947","8.031","6.489","10.816","17.333","13.302","15.882","12.92","8.811","9.248"
