name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"4,412,042,121","5,177,995,239","4,735,043,431","6,287,001,769","10,027,069,360"
EnterpriseValue,"20,544,042,121","18,644,995,239","17,783,043,431","18,952,001,769","22,026,069,360"
PeRatio,"97.819","3.315","6.975",,
ForwardPeRatio,"13.87","16.26","32.051",,
PegRatio,,,"0.97",,
PsRatio,"1.112","1.341","1.273","1.977","4.706"
PbRatio,"0.762","0.775","1.135","4.089","7.747"
EnterprisesValueRevenueRatio,"5.179","4.7","4.707","5.629","7.135"
EnterprisesValueEBITDARatio,"6.866","6.232","4.245","6.22","-21.96"
