name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006
MarketCap,"1,809,042,381","2,229,753,962","1,566,977,283","1,015,769,325","2,822,553,003","1,976,112,429","2,790,796,173","4,452,566,861","2,969,707,498","2,916,516,975","2,794,369,950","1,308,041,212","1,611,636,699","1,194,921,930","2,064,474,756","2,082,681,738","1,825,667,839","1,184,912,676","1,696,055,370","1,109,730,055"
EnterpriseValue,"3,373,216,381","3,781,538,962","3,191,414,283","2,575,006,325","4,256,116,003","3,618,290,429","3,975,318,173","5,363,588,861","3,978,255,498","3,685,738,975","3,153,235,950","1,452,522,212","1,798,830,699","1,269,284,930","1,892,735,756","1,915,572,738","1,710,493,839","1,077,980,676","1,608,696,370","1,027,131,055"
PeRatio,"12.486","26.792",,,,"13.855","53.465","308.426",,"97.347","29.121","30.885","54.856","24.104","26.148","31.872","34.12","30.759","64.867","59.422"
ForwardPeRatio,"13.947","19.418","32.154","256.41","48.309","57.804","35.587","54.645","25.126","23.419","19.531","13.605","19.646","16.208","18.018",,,,,
PegRatio,,,,,,,,"2.725",,"1.171","0.978","0.68","1.052","0.811","0.949",,,,,
PsRatio,"0.571","0.727","0.517","0.36","1.185","0.814","1.069","1.837","1.463","1.817","1.95","1.145","1.53","1.348","2.633","3.213","3.69","3.073","8.646","7.491"
PbRatio,,,,,,,"21.462","47.972","35.184","19.26","11.894","4.802","8.027","3.909","4.587","5.537","6.394","4.886","10.451","8.951"
EnterprisesValueRevenueRatio,"1.01","1.164","1.059","0.914","1.788","1.327","1.468","2.124","1.94","2.182","2.172","1.198","1.581","1.297","2.317","2.859","3.316","2.691","7.035","6.751"
EnterprisesValueEBITDARatio,"8.836","9.227","18.279","10.069","16.455","11.385","12.736","20.713","23.241","18.48","14.992","11.321","16.103","10.228","13.319","15.941","17.416","16.246","41.06","38.54"
