name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"1,271,567,185","1,290,312,335","1,248,591,011","1,341,331,941","1,099,958,605","1,330,407,679","957,418,159","1,027,158,007","981,569,497","833,350,138","866,488,476","680,180,315","362,461,139"
EnterpriseValue,,,,,,,"2,165,459,159","1,814,613,007","1,635,447,497","1,480,571,138","1,449,460,476","680,180,315","362,461,139"
PeRatio,"9.968","11.257","11.454","6.524","87.385","13.604","10.064","9.033","16.988","19.433","10.448","8.497","6.963"
ForwardPeRatio,"8.104","7.975","8.865","11.325","9.425","9.775","8.795","9.891","10.071","9.234","10.593","8.921","9.747"
PegRatio,,,,,,,,,,,"1.325","1.115","1.219"
PsRatio,"10.623","11.355","11.893","6.953","95.451","15.248","10.266","9.626","16.941","17.691","7.173","7.07","10.237"
PbRatio,"0.963","0.985","0.937","1.044","0.928","1.138","0.926","0.997","1.159","0.948","1.159","1.242","1.06"
EnterprisesValueRevenueRatio,"18.604",,,,,,"28.564","16.501","14.473","41.034","20.345","6.651","7.322"
EnterprisesValueEBITDARatio,,,,,,,,"12.352",,,"24.428","13.463",
