name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"7,269,290,593","8,714,575,161","7,851,703,613","7,541,536,666","8,032,286,715","6,105,630,939","6,038,028,853","5,155,389,148","1,810,902,226","5,802,397,119","12,418,273,545","14,152,506,110","12,556,940,721","18,551,672,128","21,991,262,053","8,666,060,547","19,222,791,808","10,599,835,283","11,059,248,776","7,968,640,194","2,939,058,102","1,015,654,388,010","1,102,004,468,872","964,679,504,161","1,496,388,147"
EnterpriseValue,"8,635,297,916","9,717,719,498","9,582,801,725","10,077,627,068","11,181,608,369","9,903,692,697","10,143,852,707","10,020,407,084","7,072,714,057","10,875,122,226","17,605,585,559","20,082,694,762","17,468,560,841","25,939,078,266","27,614,441,959","16,363,966,198","25,309,391,133","11,995,339,226","12,155,757,257","9,613,635,955","4,696,762,101","1,017,909,112,099","1,103,524,354,180","965,399,518,171","2,748,531,450"
PeRatio,"4.905","3.639","3.593","29.609","22.667","47.469",,,,"11.12","24.745","22.009","12.045","15.773","37.606","5.399","11.988","6.98","7.151","4.598","5.878","4.361","6,602.634","35.519","7.556"
ForwardPeRatio,"5.924","6.954","5.988","14.286","14.006","8.834",,,"27.933","14.104","15.456","12.048","9.699","11.933","20.576","13.369",,,,,,,,,
PegRatio,,,,,,,,,,"2.099","0.561","0.554","4.849","2.982","2.057","2.229",,,,,,,,,
PsRatio,"0.536","0.439","0.664","1.045","0.823","0.55","0.59","0.442","0.184","0.385","0.82","0.826","0.675","1.074","1.59","0.508","1.226","0.908","0.837","0.767","0.663","0.31","474.893","28,310.726","40,584.956"
PbRatio,"0.755","0.991","1.138","1.321","1.228","0.931","0.855","0.633","0.225","0.512","1.083","1.152","0.99","1.841","2.298","1.084","2.745","2.244","3.309","3.159","2.095","3,360.771","2,326.134","812.947","1.305"
EnterprisesValueRevenueRatio,"0.125","0.118","0.122","0.23","0.282","0.215","0.275","0.266","0.162","0.256","0.442","0.529","0.493","0.826","1.04","0.39","0.827","0.475","0.585","0.521","0.359","88.075","204.775","184.967","0.83"
EnterprisesValueEBITDARatio,"0.626","0.494","0.399","1.436","2.386","1.895","3.008","6.702","-3.51","2.293","4.016","4.783","3.529","4.494","6.796","1.739","3.255","1.703","2.272","1.679","1.851","378.59","900.18","937.814","3.29"
