name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"2,657,391,847","3,137,764,662","2,156,680,483","3,694,753,618","2,644,509,931","1,791,642,245","1,026,827,949","1,630,991,560","611,446,627","493,178,564","296,147,736","369,381,757"
EnterpriseValue,"3,966,151,847","4,405,365,662","3,375,381,483","4,318,974,618","3,222,169,931","2,511,336,245","1,616,553,949","2,047,081,560","920,463,627","704,522,564","410,174,736","387,432,993"
PeRatio,"13.386","17.339","5.505","8.544","10.66","11.469","7.562","17.288","9.238","11.811","21.231","28.136"
ForwardPeRatio,"10.776","12.484","52.356","9.579","8.251","8.333","9.96","12.595","7.424","7.605","6.588","14.347"
PsRatio,"1.13","1.407","0.849","1.235","1.297","1.083","0.757","1.607","0.802","0.944","0.91","2.851"
PbRatio,"1.432","1.742","1.343","2.766","2.611","2.306","1.677","3.67","1.852","2.2","1.589","9.797"
EnterprisesValueRevenueRatio,"1.682","1.868","1.465","1.416","1.361","1.366","1.075","1.627","1.098","1.118","1.07","2.38"
EnterprisesValueEBITDARatio,"16.83","18.693","8.618","7.869","8.743","10.803","8.09","11.888","8.021","8.68","9.343","16.739"
