name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"1,803,150,787","1,524,265,190","2,340,210,480","4,356,470,800","3,652,815,583","1,568,912,140","1,410,262,450","641,436,500","441,942,200","284,805,432","352,135,516","603,843,983","222,180,300","378,070,090","214,012,400","107,660,978","70,201,655","77,848,320","179,582,180","196,860,100","129,563,280","207,217,780","63,486,450","66,916,200","212,928,163","143,832,000","109,335,937","227,672,248","173,190,750","137,428,000","114,336,000","63,888,250","57,513,000","134,632,500","14,449,905"
EnterpriseValue,"1,618,258,787","1,372,046,190","2,158,802,480","4,183,660,800","3,534,111,583","1,466,940,140","1,314,250,450","631,848,500","434,673,200","273,452,432","339,333,516","586,146,983","207,672,300","365,495,090","208,930,400","109,886,978","73,968,655","73,102,320","173,006,180","183,508,100","123,255,280","202,881,780","68,322,450","74,279,200","212,979,941","156,932,000","116,935,937","228,772,248","175,690,750","137,428,000","114,636,000","64,088,250","56,613,000","133,432,500","17,449,905"
PeRatio,"85.814","82.132","63.039","194.255","416.947","195.389","354.556",,,,,"323.8","610","1,049",,,,,,,,,,,,"65","26.94","32.43","26.5","14.931","22.5","25.625",,,"2.62"
ForwardPeRatio,"129.87","41.841","40.323","104.167","151.515","78.74","76.923",,"217.391",,"227.273","95.238","37.175","64.516","93.458",,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"7.592","3.162","1.24",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.657","4.978","8.584","20.717","24.043","11.584","11.873","7.206","5.331","3.834","4.508","8.813","3.467","6.233","3.865","1.337","0.937","1.251","3.372","3.364","2.378","3.951","1.312","1.324","3.28","2.424","2.035","5.647","4.333","3.548","4.274","3.187","4.75","31.31","3.211"
PbRatio,"4.672","4.026","7.31","17.488","19.597","10.506","10.944","15.775","11.713","7.203","8.664","15.966","7","13.323","9.543","5.11","4.38","2.149","5.062","4.494","3.424","5.884","2.078","1.441","3.816","2.729","2.292","5.082","4.732","5.166","6.496","5.324","7.878","31.31",
EnterprisesValueRevenueRatio,"5.019","4.256","7.591","18.153","21.621","9.768","10.603","6.973","5.273","3.546","4.4","8.117","3.256","5.823","3.802","2.152","0.988","1.231","3.074","3.577","2.385","4.021","1.416","1.479","3.945","2.66","2.157","5.383","4.163","3.96","4.184","3.188","5.55","31.031","3.878"
EnterprisesValueEBITDARatio,"48.712","41.301","44.686","113.13","358.284","94.331","145.077","-2,281.042","-44.523","-88.899","-115.577","170.64","119.834","66.538","-551.268","-104.06","-4.318","-6.296","-15.406","-22.003","-16.511","-55.998","-17.042","-10.715","-12.946","19.138","10.631","17.873","14.169","15.98","16.858","22.889","-14.898","-12.588","-4.847"
