name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,063,104,358","657,065,950","570,904,329","2,983,281,720"
EnterpriseValue,"738,323,358","752,585,950","666,424,329","2,967,835,720"
PeRatio,"32.05","78.4",,
PsRatio,"2.569","1.542","1.276","8.035"
PbRatio,"2.597","1.795","1.647","7.865"
EnterprisesValueRevenueRatio,"1.761","1.804","1.537","8.035"
EnterprisesValueEBITDARatio,"18.262","43.444","-9.537","-67.442"
