name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"28,630,760,033","26,301,584,473","32,225,135,490","38,769,542,842","26,750,387,750","19,138,131,469","14,095,363,833","15,846,778,900","10,981,155,993","9,187,071,717","8,542,379,897","7,153,269,524","5,878,254,159","4,665,289,183","4,903,031,881","3,554,029,508","2,259,407,401","4,055,659,365","3,030,215,277","2,285,504,719","2,225,116,592","1,881,806,937","1,422,977,329","2,288,956,722","2,140,899,969","1,476,920,900","1,075,823,168","661,296,000"
EnterpriseValue,"30,641,792,033","28,340,393,473","34,081,891,490","40,278,977,842","27,820,948,750","20,190,453,469","15,002,562,833","16,746,906,900","11,682,823,993","9,686,564,717","8,901,100,897","7,461,937,524","6,165,283,159","4,984,513,183","5,136,657,881","3,762,556,508","2,635,414,401","4,371,079,365","3,204,013,277","2,419,486,719","2,361,143,592","2,078,206,937","1,704,221,329","2,620,953,722","2,403,943,969","1,756,320,900","1,441,223,168","1,034,396,000"
PeRatio,"37.288","30.943","39.601","53.288","48.047","36.489","35.933","37.661","31.027","27.775","27.723","25.087","21.149","19.183","22.237","20.873","11.641","24.213","21.964","24.105","21.65","20.005","14.507","30.863","38.292","32.921","30.503",
ForwardPeRatio,"33.67","30.675","34.247","49.261","43.86","31.646","25.189","31.447","25.575","23.753","23.148","19.92","18.382","15.898","20",,,,,,,,,,,,,
PegRatio,"3.211","3.932","2.787","3.344","5.82","2.622","1.895","2.463","2.18","2.031","1.931","1.659","1.817","1.064","1.48",,,,,,,,,,,,,
PsRatio,"7.764","6.87","8.497","11.091","9.278","6.702","5.072","6.178","4.623","4.008","3.659","3.192","2.627","2.172","2.623","2.082","1.197","2.408","2.118","1.648","1.662","1.473","1.198","1.941","2.061","1.48","1.22","0.753"
PbRatio,,,,"243.572","60.375","43.664","26.514","30.846","21.76","15.668","10.062","8.439","7.106","5.695","6.355","4.998","4.49","6.977","4.837","3.474","3.087","2.877","2.832","5.897","14.705","13.187","19.997","26.035"
EnterprisesValueRevenueRatio,"8.089","7.481","8.695","10.834","9.018","6.711","5.111","6.146","4.658","4.044","3.581","3.137","2.633","2.158","2.61","2.176","1.336","2.437","2.009","1.632","1.681","1.593","1.404","2.283","2.194","1.648","1.54","1.178"
EnterprisesValueEBITDARatio,"26.139","24.176","27.507","36.595","31.398","25.004","19.457","24.515","19.439","17.456","16.721","15.394","13.399","11.814","13.805","12.914","7.962","14.505","12.715","10.397","11.458","10.799","8.944","16.865","14.611","11.901","11.479","10.092"
