name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"7,136,981,630","6,863,256,672","5,400,189,658","6,945,260,891"
EnterpriseValue,"7,676,661,630","7,250,207,672","5,997,630,658","7,632,418,891"
PeRatio,"163",,,
ForwardPeRatio,"28.49","32.573","28.986",
PsRatio,"7.774","8.48","7.17","10.306"
PbRatio,"3.679","3.362","2.692","3.781"
EnterprisesValueRevenueRatio,"8.282","8.612","7.836","11.45"
EnterprisesValueEBITDARatio,"29.174","100.098","33.471","-82.246"
