name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
MarketCap,"3,264,853,920","3,004,139,633","4,191,822,336","3,892,706,684","2,957,507,725","1,574,702,745","4,345,106,813","7,492,061,962","5,658,184,414","7,273,643,746","5,093,111,662","10,592,693,635","7,358,135,081","5,032,029,113","4,347,704,754","4,281,443,254","4,169,870,197","4,544,556,362","3,397,410,678","2,392,106,386","3,136,329,890","1,447,279,558","1,310,669,114","1,711,865,234","1,301,158,001","1,805,554,047","1,256,155,643","1,037,061,271","2,001,152,268","1,085,657,473","696,544,104","694,973,692","837,658,000","663,552,000","625,613,852","734,550,000","697,971,334","562,044,000","722,628,000","588,192,000","480,922,279"
EnterpriseValue,"4,613,505,920","3,260,007,633","4,443,600,336","4,102,002,684","2,880,700,725","1,562,939,745","4,456,234,813","7,635,056,962","5,538,140,414","6,849,430,746","4,893,738,662","10,237,765,635","7,112,655,081","5,233,163,113","4,333,458,754","4,578,423,254","4,540,884,197","4,924,776,362","3,731,452,678","2,377,496,386","3,047,577,890","1,581,983,558","1,502,480,114","1,764,982,234","1,183,284,001","1,766,855,047","1,289,355,643","1,107,361,271","1,978,152,268","1,073,757,473","699,544,104","665,573,692","785,258,000","635,352,000","591,713,852","678,550,000","642,771,334","518,644,000","682,228,000","573,592,000","476,722,279"
PeRatio,"9.638","8.843","11.095",,,,,"16.219",,,"8.439","15.34","10.479","9.522","10.175","52.545","11.907","9.952","6.54","13.507","24.649","318.778","74.686","31.991","7.676","22.937","29.433","10.5","47.338","23.709","127.846","110.295","136","245.455","106.251","65.934","134.303","100","117.391","314.286","103.379"
ForwardPeRatio,"11.025","8.621","10.917","14.245",,,"31.153","55.556",,,"91.743","13.405","11.312","9.434","8.418","13.908",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"5.781","5.454","0.066",,,,,,,,"139.529","1.374","0.983","1.096","0.935","1.391",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.188","1.11","1.555","2.224","2.726","0.717","1.54","3.232","3.52","3.948","1.434","2.961","2.212","1.714","1.734","2.318","2.225","2.257","0.551","2.256","3.924","2.349","2.567","3.373","0.421","3.195","2.235","1.668","7.689","11.108","2.237","2.112","2.658","2.768","3.286","3.307","4.219","3.605","4.695","3.667","2.849"
PbRatio,"1.119","1.052","1.548","1.425","0.983","0.464","1.061","1.687","1.332","1.547","1.014","2.198","1.713","1.385","1.33","1.525","1.554","2.006","2.017","1.81","2.906","1.583","1.429","1.912","1.246","1.973","1.481","1.308","2.564","1.681","1.224","1.326","1.646","1.345","1.274","1.557","1.588","1.305","1.717","1.441","1.124"
EnterprisesValueRevenueRatio,"1.674","1.198","1.562","2.316","2.66","0.706","1.566","3.287","3.452","3.702","1.365","2.845","2.122","1.731","1.704","2.442","2.398","2.418","2.425","2.163","3.806","2.548","2.916","3.455","1.431","3.134","2.285","1.74","3.82","2.771","2.247","2.023","2.492","2.651","3.108","3.055","3.886","3.327","4.433","3.576","2.824"
EnterprisesValueEBITDARatio,"5.084","3.681","4.646","14.622","92.475","160.664","8.239","13.248","15.882","10.61","3.175","6.493","4.545","4.278","4.249","6.376","5.499","5.384","5.19","5.257","11.062","9.493","11.654","11.404","3.458","8.791","7.081","4.561","9.687","8.549","9.811","8.237","8.545","8.776","11.336","6.342","8.035","7.367","9.346","11.588","9.87"
