name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"4,413,846,444","4,409,585,290","3,909,737,101","3,600,626,081","2,647,632,404","2,726,849,121","2,524,916,258","2,738,705,508","1,985,023,733","1,954,938,518","2,220,261,660","1,860,723,957","753,974,838","619,647,485","714,953,997","418,151,502","372,104,313","471,582,618","728,109,468","724,629,699","413,140,894"
EnterpriseValue,"-4,494,161,556","-4,912,709,710","2,975,132,101","-8,509,695,919","564,593,404","2,375,336,121","2,249,412,258","2,212,702,508","1,907,405,733","2,077,721,518","2,234,138,660","2,011,427,957","41,167,838","656,437,485","716,457,997","474,964,502","683,913,313","1,246,588,618","1,927,620,468","1,471,310,699","1,048,927,894"
PeRatio,"26.985","62.697","3.301","10.902","2.943","34.402","5.797","10.417",,"8.835","16.399","7.898","13.719","14.648","18.456","6.305","8.235","16.58","10.26","9","9.972"
ForwardPeRatio,,"9.709","9.217","8.203","6.386","7.289",,"10.56","9.515",,"4.929","7.587","6.131","5.131","6.452","6.878",,,,,
PegRatio,,,,,,,,,,,"0.616","0.949","0.766","0.641","0.806",,,,,,
PsRatio,"2.849","2.634","0.964","1.025","0.603","1.964","0.721","0.981","1.432","0.918","1.004","0.842","0.616","0.563","0.63","0.369","0.956","0.694","0.94","0.986","0.908"
PbRatio,"1.46","2.147","1.206","0.565","0.433","0.661","1.014","0.994","0.705","0.909","1.124","1.334","0.438","0.442","0.762","0.554","0.744","0.771","1.289","2.08","1.285"
EnterprisesValueRevenueRatio,"-2.845","-3.11","0.828","-2.141","0.151","1.18","0.766","0.74","1.138","1.047","1.04","0.802","0.03","0.486","0.62","0.399","2.084","1.745","2.105","2.592","2.116"
