name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"5,913,258,523","5,630,521,028","4,187,666,939","4,979,934,810","4,856,673,600","5,115,504,060","3,354,391,020","4,274,008,882","3,013,810,630","2,028,108,500","2,379,357,660","2,080,973,460"
EnterpriseValue,"6,193,391,523","5,955,398,028","4,528,799,939","5,236,723,810","5,162,640,600","5,290,016,060","3,548,081,020","4,389,756,882","3,047,474,630","2,009,385,500","2,361,783,660","2,058,658,460"
PeRatio,"8.512","8.465","4.866","8.159","10.117","9.505","6.65","14.57","14.516","14.032","85.753",
ForwardPeRatio,"8.292","7.93","6.223","7.716","8.511","8.554","6.39","10.537","11.862",,"16.921","19.881"
PsRatio,"5.288","5.333","4.312","5.225","4.745","6.134","4.878","7.511","6.942","6.046","10.64","18.988"
PbRatio,"1.159","1.169","0.975","1.195","1.296","1.792","1.514","2.4","2.3","1.884","2.993","9.497"
EnterprisesValueRevenueRatio,"5.525","5.313","4.659","5.387","5.404","6.096","4.932","7.614","6.65","5.688","9.863","15.667"
