name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"1,457,659,969","1,196,310,567","1,632,449,920","4,103,995,308","2,225,435,325","1,268,290,127"
EnterpriseValue,"1,253,199,969","971,227,567","1,414,251,920","3,960,294,308","2,081,734,325","1,217,145,127"
PeRatio,"54.184","37.682","20.804","45.934","45.838",
ForwardPeRatio,"51.546","37.736","26.316","42.735","50.761","23.923"
PegRatio,"1.224","2.058","1.73",,,
PsRatio,"1.418","1.148","1.536","5.165","3.827","2.176"
PbRatio,"3.785","2.981","4.446","14.495","12.724","10.5"
EnterprisesValueRevenueRatio,"1.173","0.909","1.284","4.443","3.585","2.025"
EnterprisesValueEBITDARatio,"46.026","35.67","18.147","36.069","31.593","23.384"
