name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"7,738,104,391","7,031,957,045","4,516,579,241","9,034,138,482","14,004,698,389","6,305,741,967","4,451,018,012","2,580,504,132","1,796,473,537","916,207,246","806,803,053","1,006,692,876"
EnterpriseValue,"7,771,531,391","7,078,942,045","4,436,188,241","8,818,324,482","13,919,137,389","5,940,113,967","4,069,347,012","2,373,020,132","1,651,000,537","815,687,246","799,134,053","999,023,876"
PeRatio,"243.965"
ForwardPeRatio,"27.248","26.11","90.09",,,"99.01","70.423","88.496","250",,,
PsRatio,"5.201","4.737","3.247","7.308","13.269","8.48","7.661","6.613","6.966","4.706","6.443","11.677"
PbRatio,,,,"46.15","52.355","31.724","33.186","610.366",,,"26.443",
EnterprisesValueRevenueRatio,"4.976","4.533","3.197","6.945","14.14","7.84","6.741","5.575","5.691","4.008","5.634","12.414"
EnterprisesValueEBITDARatio,"113.488","103.374","-10.087","-305.894","-132.896","-125.06","-328.147","-50.986","-42.879","-18.969","-15.127","-38.938"
