name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"11,064,125,826","8,579,966,531","5,423,101,380","11,774,312,621"
EnterpriseValue,"10,725,646,432","8,324,033,181","4,965,290,647","11,015,244,726"
PeRatio,"122.974","94.797",,"754.059"
ForwardPeRatio,"41.152","29.24","43.668",
PsRatio,"11.056","8.448","8.157","16.264"
PbRatio,"9.12","6.618","5.219","12.004"
EnterprisesValueRevenueRatio,"5.985","4.645","4.063","15.202"
EnterprisesValueEBITDARatio,"76.068","59.036","38.61","-87.562"
