name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"3,616,009,145","3,835,855,420","1,266,670,434","1,772,106,993","1,276,165,372","1,117,007,043","578,390,902","946,709,740","621,161,214","540,307,044","562,816,413","619,909,649","574,712,204","179,869,027","284,904,272","192,430,447","147,803,821","147,050,295","531,633,366","581,973,504","781,770,289","555,757,061","411,201,448","371,732,279","181,168,414","129,433,312","193,886,000","142,462,500","96,800,000","103,400,000","61,600,000","160,600,000"
EnterpriseValue,"3,800,359,145","4,053,079,420","2,137,054,434","2,510,543,993","1,909,609,372","1,952,291,043","1,421,643,902","1,566,823,740","1,269,659,214","1,174,636,044","1,062,638,413","961,057,649","889,771,204","516,742,027","552,064,272","387,069,447","427,362,821","602,884,295","1,237,214,366","1,112,688,504","1,096,354,289","732,162,061","501,706,448","555,971,279","418,818,414","335,833,312","339,086,000","295,662,500","215,300,000","243,800,000","193,200,000","252,400,000"
PeRatio,"8.022","7.994","2.814","5.101","6.291","9.414","6.803","14.333","15.738","13.7","13.12","5.06","39.552",,,,,,"6.014","7.016","8.679","7.087","6.465","14.703","3.5","3.325","6.748","8.721","6.875","22.381","15.73","19.519"
ForwardPeRatio,"7.435","7.246","17.241","3.582","3.937","6.365","8.052","9.124","8.368",,"13.423","14.749","27.1","2,000","76.923",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,"5.127",,,,,,,,,,,,,,,,,
PsRatio,"0.926","0.917","0.336","0.516","0.447","0.448","0.288","0.562","0.463","0.499","0.58","0.716","0.692","0.323","0.462","0.305","0.243","0.144","0.394","0.495","0.676","0.541","0.417","0.791","0.206","0.162","0.252","0.248","0.168","0.205","0.121","0.45"
PbRatio,"1.437","1.576","0.654","1.147","1.086","1.17","0.693","1.325","1.065","1.01","1.16","1.437","1.713","0.652","1.375","0.589","0.444","0.303","0.848","1.055","1.603","1.381","1.21","1.328","0.812","0.646","1.164","1.233","0.862","1.083","0.715","2.03"
EnterprisesValueRevenueRatio,"0.942","1.005","0.517","0.67","0.627","0.781","0.622","0.799","0.751","0.828","0.874","0.927","1.168","0.912","0.896","0.679","0.703","0.593","0.971","0.826","0.933","0.685","0.486","0.569","0.448","0.394","0.458","0.482","0.373","0.462","0.393","0.566"
EnterprisesValueEBITDARatio,"6.316","6.736","3.277","4.714","5.704","9.73","8.193","10.453","10.617","10.481","11.933","15.44","24.724","-37.491","-53.949","-5.05","-2.179","-4.727","9.162","6.18","6.764","5.145","4.192","5.386","4.501","3.937","5.514","6.908","5.726","7.525","6.293","8.358"
