name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,060,412,214","1,305,163,098","1,878,509,008","1,499,015,137","828,088,505","564,741,612","261,806,475","978,796,383","795,137,695","1,529,255,066","1,410,021,794","2,109,453,955"
EnterpriseValue,"1,599,458,214","1,874,553,098","2,513,801,008","2,256,029,137","1,888,659,505","1,551,370,612","1,089,811,475","1,565,617,383","1,108,558,695","1,722,119,066","1,485,019,794","2,069,673,955"
PeRatio,"7.596","8.513","6.417",,,,,,,,,
ForwardPeRatio,"15.06","15.337","17.794","19.048","476.191",,,,,,,
PsRatio,"2.776","3.306","5.785","4.077","0.98","0.618","0.276","1.332","1.265","3.066","3.587","6.98"
PbRatio,"26.038","38.911",,,,,,,,"16.066","6.441","7.29"
EnterprisesValueRevenueRatio,"4.023","4.715","6.221","6.72","7.002","5.021","3.756","2.24","1.858","3.438","3.635","6.308"
EnterprisesValueEBITDARatio,"9.297","10.896","15.475","47.344","22.127","28.213","13.667","19.345","24.745","75.446","155.126","-66.304"
