name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"5,668,182,600","5,967,527,858","5,473,398,983","5,117,093,022","2,811,987,325","2,634,751,252","457,237,203","371,070,314","122,389,841","120,343,321","479,772,378","504,153,978","614,180,316","314,679,477","283,039,755","331,690,223","85,870,585","295,677,385","129,709,365","279,690,660","141,870,332","155,375,822","131,919,213","391,671,200","18,853,898","45,905,579","61,057,125","63,341,250","60,205,000"
EnterpriseValue,"6,490,745,600","6,747,945,858","6,373,646,983","6,136,412,022","3,930,749,325","3,932,324,252","937,139,203","816,638,314","555,795,841","539,816,321","903,052,378","919,760,978","778,458,316","593,604,477","589,508,755","364,516,223","136,054,585","345,861,385","175,080,365","266,912,660","146,251,332","146,381,822","131,847,213","380,809,200","21,510,898","29,570,579","63,857,125","54,741,250","59,005,000"
PeRatio,"22.074","23.725","30.704","61.826",,,,,,,,,,,,"6.147",,"85.889",,"754","20.516","17.575","7.342","27.813",,,"12.981",,
ForwardPeRatio,"29.94","27.624","33.445","39.526","82.645","43.86",,,,"87.719",,,"23.923","9.747","19.231",,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"5.833",,,"0.957","0.39","0.907",,,,,,,,,,,,,,
PsRatio,"1.37","1.456","1.422","1.564","0.971","1.01","0.645","0.404","0.09","0.116","0.464","0.586","0.914","0.167","0.161","0.25","0.061","0.248","0.111","0.246","0.229","0.27","0.237","0.865","0.044","0.122","0.122","0.247","0.169"
PbRatio,"3.987","4.084","4.094","4.663","2.83","2.859",,,,,"1.723","1.361","2.093","1.458","1.414","2.129","0.899","1.779","0.685","1.286","1.226","1.449","1.4","6.496","0.436","1.305","1.562","3.77","2"
EnterprisesValueRevenueRatio,"1.509","1.568","1.616","1.785","1.296","1.702","0.483","0.999","0.594","0.55","0.979","1.321","1.312","1.071","1.369","0.274","0.097","0.289","0.152","0.249","0.232","0.249","0.229","0.834","0.064","0.084","0.142","0.226","0.208"
EnterprisesValueEBITDARatio,"13.746","14.291","19.611","24.322","21.786","73.64","11.998","12.309","10.388","-2.025","-12.062","-37.938","41.696","15.867","47.214","16.366","-1.764","21.696","-32.854","25.537","8.445","6.936","4.364","17.673","4.58","-18.751","8.012","-3.724","-1.827"
