name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002
MarketCap,"132,527,182,938","109,388,131,706","107,530,910,940","112,112,041,700","62,663,012,621","90,823,418,220","74,957,137,006","57,001,577,050","40,783,489,090","40,988,650,197","30,017,993,590","27,145,201,382","23,697,572,121","24,446,232,704","19,665,736,013","8,170,407,361","11,606,496,690","6,861,553,414","5,629,401,426","4,341,353,063","2,835,986,897","1,442,417,323","1,427,718,021"
PeRatio,"17.467","26.298","26.265","40.237","22.447","35.596","35.202","32.658","31.366","33.819","28.068","28.61","27.344","28.753","37.602","28.426","34.803","25.17","27.84","27.068","26.676","19.563","28.139"
ForwardPeRatio,"16.584",,"20.661","29.412","15.337","28.249","25.063","22.676","24.39","70.423","19.048","36.364","21.413","23.585",,,,,,,,,
PegRatio,,,,,,,,,"1.348","3.669","1.16","1.529","0.779","0.945",,,,,,,,,
PsRatio,"7.18","9.958","9.141","13.226","7.275","11.661","10.888","9.753","9.724","10.403","8.114","8.012","7.888","7.622","7.434","4.032","6.089","8.194","7.093","7.393","7.331","5.7","37.02"
PbRatio,"4.041","4.064","3.981","5.539","3.063","5.013","5.077","4.401","4.336","5.363","4.118","3.829","4.646","3.395","3.132","1.755","3.895","5.102","4.53","3.838","3.943","2.626","6.473"
