name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997
MarketCap,"1,434,848,621","1,156,065,752","758,363,706","1,633,451,576","1,179,720,318","350,560,681","950,500,871","1,251,735,433","1,276,505,496","1,552,848,556","2,942,586,725","3,368,429,511","3,934,364,108","3,077,897,798","2,145,506,087","1,168,628,372","640,384,188","928,153,928","920,784,993","708,558,915","619,308,146","524,175,115","355,699,304","547,146,896","341,319,648","242,173,967","200,937,008","267,209,653","244,968,750"
EnterpriseValue,"2,295,701,621","2,624,318,752","2,250,131,706","3,015,835,576","2,721,789,318","1,705,654,681","2,555,500,871","2,561,958,433","2,899,424,496","3,192,112,556","4,351,085,725","4,964,548,511","5,075,817,108","4,257,270,798","3,418,182,087","1,517,190,372","1,101,210,188","1,334,228,928","1,191,125,993","864,277,915","772,246,146","743,256,115","546,639,304","715,927,896","591,406,648","374,702,967","289,037,008","297,109,653","268,368,750"
PeRatio,,,"8.46",,,,,,,"13.339","15.552","14.846","12.133","14.018","13.777","13.689","6.475","13.178","20.572","20.586","39.333","27.09","9.513","12.686","12.795","10.439","8.969","20.736","16.75"
ForwardPeRatio,,,,"20.921","48.309","2.241","7.943","8.913","6.258","5.615","10.152","10.582","11.403","11.793","11.481","13.947",,,,,,,,,,,,,
PegRatio,"0.202",,,,,"0.073",,"0.459",,,"2.781","2.117","1.036","0.758","1.104","2.365",,,,,,,,,,,,,
PsRatio,"1.18","0.821","0.557","1.018","0.456","0.111","0.279","0.386","0.346","0.399","0.824","0.894","1.122","0.956","0.723","0.902","0.511","0.867","0.999","0.935","0.903","0.865","0.632","0.963","0.907","0.817","0.743","1.513","1.102"
PbRatio,,,,,,,,"1.672","1.301","0.716","1.296","1.465","1.94","1.718","1.314","1.358","0.821","1.34","1.51","1.257","1.176","1.018","0.719","1.253","1.255","0.991","0.935","1.461","2.68"
EnterprisesValueRevenueRatio,"1.894","1.865","1.64","1.958","1.299","0.555","0.753","0.795","0.79","0.817","1.162","1.302","1.386","1.259","1.177","1.172","0.888","1.159","1.319","1.137","1.122","1.222","0.967","1.153","1.138","0.848","0.722","0.902","1.071"
EnterprisesValueEBITDARatio,"18.499","18.377","8.349","29.12","-14.849","14.396","-37.554","-12.556","12.399","7.951","8.129","8.476","6.879","7.588","8.263","7.234","5.492","7.795","10.119","9.725","11.929","11.378","5.729","6.525","5.88","4.547","3.954","5.872","7.893"
