name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,07/31/2007,07/31/2006,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,09/30/1993
MarketCap,"174,992,776,685","181,431,489,800","143,491,425,700","128,675,076,494","144,819,213,202","80,189,283,800","72,150,515,800","52,819,731,840","35,080,206,280","28,399,151,258","29,372,963,620","23,357,351,500","19,144,231,760","17,132,667,780","14,196,819,473","12,486,151,147","9,586,150,200","8,816,658,000","9,706,077,784","10,624,558,770","8,604,960,000","7,117,007,040","8,601,728,544","9,286,992,720","7,237,892,096","6,946,200,000","5,116,748,646","2,954,062,437","1,183,558,932","1,604,900,853","1,893,661,875","693,192,000","395,375,483"
EnterpriseValue,"178,415,776,685","183,251,489,800","146,419,425,700","132,116,076,494","143,175,213,202","76,881,283,800","69,252,515,800","51,333,731,840","33,987,206,280","27,786,151,258","27,787,963,620","21,223,351,500","17,648,231,760","16,887,667,780","13,366,819,473","11,555,151,147","9,237,314,200","8,986,821,000","9,400,225,784","9,442,757,770","7,362,269,000","5,956,278,040","7,423,327,544","8,052,308,720","5,634,261,096","5,256,267,000","4,822,548,646","2,851,562,437","1,173,158,932","1,565,900,853","1,828,061,875","675,192,000","367,075,483"
PeRatio,"60.813","59.829","64.69","51.603","67.255","60.428","50.883","44.789","39.203","39.219","94.438","28.168","23.762","23.024","23.119","25.158","22","20.549","22.912","29.4","24.742","22.286","34.416","137.438",,"23.448","80.209",,,,,,"48.959"
ForwardPeRatio,"32.573","33.898","31.646","32.573","50.761","38.023","37.037","31.646","27.473","25.773","27.933","20.45","17.422","17.331","16.367",,,,,,,,,,,,,,,,,,
PegRatio,"1.877","1.829","1.948","1.841","3.583","2.698","2.517","2.116","1.839","1.466","1.863","1.361","1.133","1.061","1.187",,,,,,,,,,,,,,,,,,
PsRatio,"10.702","11.616","10.301","10.02","16.055","11.795","11.104","9.136","7.024","6.47","6.96","5.445","4.355","4.263","3.944","3.771","3.081","3.015","3.812","4.751","4.44","4.304","5.738","7.055","5.668","6.567","6.017","4.17","2.025","2.934","4.458","2.567","3.388"
PbRatio,"9.649","9.673","8.157","7.583","14.546","16.918","17.727","22.343","20.672","22.932","12.655","7.214","5.363","6.244","4.976","4.365","3.751","4.253","4.77","6.113","4.674","3.658","4.378","4.192","3.349","3.354","3.058","2.714","2.851","5.364","6.734","3.719","8.036"
EnterprisesValueRevenueRatio,"10.754","11.589","10.407","10.263","16.109","11.212","10.504","8.823","6.679","5.994","6.333","4.795","3.971","4.068","3.522","3.351","2.903","2.923","3.517","4.031","3.568","3.37","4.694","5.928","4.467","4.805","5.919","4.811","1.959","2.907","4.62","3.065","3.024"
EnterprisesValueEBITDARatio,"39.247","38.726","37.21","35.222","48.159","42.336","34.42","28.067","21.389","19.918","31.47","13.881","12.096","11.703","10.6","10.361","9.433","9.955","11.805","13.687","10.685","10.579","15.498","22.488","10.62","14.637","26.837","40.448","14.665","25.054","36.343","-4.872","21.85"
