name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,288,703,856","1,226,316,830","1,005,882,487","1,012,707,845","549,687,092"
EnterpriseValue,"1,910,526,856","1,821,792,830","1,437,764,487","1,198,487,845","603,370,092"
PeRatio,"160","137.308","114.563","76.333",
PsRatio,"9.244","9.209","10.14","17.022","19.579"
PbRatio,"1.019","1.07","1.064","1.488","1.23"
EnterprisesValueRevenueRatio,"15.518","14.797","15.543","20.538","18.161"
EnterprisesValueEBITDARatio,"21.041","20.063","21.358","32.119","29.56"
