name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"1,482,745,457","1,268,055,820","442,335,721","473,650,311","389,261,863","282,749,765","95,490,996","326,050,113","428,496,629","503,552,610","688,476,352","206,181,027","75,635,617","130,053,322","168,576,246","180,135,240","94,884,972","240,034,868","718,518,170","447,580,419","423,938,489","573,080,696","70,459,516","44,058,560","111,149,750","27,495,831","56,609,065","19,805,212","77,085,000"
EnterpriseValue,"1,380,310,457","1,138,959,820","474,135,721","436,612,311","286,698,863","334,924,765","84,717,996","211,355,113","279,849,629","537,117,610","707,926,352","281,446,027","103,365,617","104,791,322","141,288,246","139,972,240","60,924,972","202,396,868","655,389,170","362,626,419","321,494,489","465,656,696","58,394,516","40,445,560","108,577,750","24,923,831","52,651,065","19,405,212","63,685,000"
PeRatio,,,,,"23.857",,,"4.249","17.317",,,,,,,,,,,,"36.774",,"24.167",,,,,,
ForwardPeRatio,,,,,,,,,"52.083","12.21","21.413",,,"10.215",,,,,,,,,,,,,,,
PsRatio,"46.935","121.576",,,"9.822","4.074","0.841","1.895","3.026","4.07","18.43","8.708","2.912","3.427","4.501","4.256","2.444","6.541","32.173","12.132","8.287","18.907","3.949","3.367","7.129","2.491","5.535","2.342","13.202"
PbRatio,"16.91","11.518",,"4.787","2.279",,"1.464","3.345","11.673","36.925","17.191",,"2.48","4.019","4.643","4.015","1.955","4.394","9.991","4.735","3.631","6.225","5.735","5.867","12.259","3.033","3.183","1.385","3.337"
EnterprisesValueRevenueRatio,"49.362","40.731",,,"12.837","5.656","0.82","1.22","1.863","3.105","47.274","67.348","13.72","3.214","3.809","3.323","1.578","5.522","28.47","15.367","5.802","18.503","3.173","3.091","9.959","2.258","5.529","2.396","12.997"
EnterprisesValueEBITDARatio,"-9.256","-7.638","-4.858","-5.299","29.858","-14.184","-0.89","2.144","48.805","5.913","-10.078","-5.618","-16.758","-20.297","-34.92","-25.816","-14.113","-5.841","-19.741","-10.066","28.288","-155.894","47.207","-21.457","-7.241","-4.302","-6.382","-2.338","-7.862"
